ticker,year,roe
015230,2022,0.15468777261900246
015230,2023,0.1346976629046741
000860,2021,
000860,2022,0.010286297308585959
000860,2023,0.02725500486140981
100250,2021,
100250,2022,0.07304411848164911
100250,2023,0.1041540634037655
000520,2021,
000520,2022,-0.0002248219753119087
000520,2023,0.01311696761999132
101530,2021,
101530,2022,-0.009196453203728598
101530,2023,0.08312456383045375
460850,2023,0.010516802979240101
006060,2021,
006060,2022,0.002482015427626216
006060,2023,-0.07572847311264458
011785,2021,
011785,2022,0.17962020620812888
011785,2023,0.07765803996597177
003480,2022,0.043258121016764545
003480,2023,0.02224911302025975
213500,2021,
213500,2022,0.09943024029247585
213500,2023,0.002399143900855499
002990,2021,
002990,2022,0.03897412278319976
002990,2023,0.0021848404388184256
004960,2021,
004960,2022,0.06230161722615992
004960,2023,0.04270427955018227
004090,2021,
004090,2022,0.06765875413259691
004090,2023,0.08666410986529653
008970,2021,
008970,2022,0.0448485101664522
008970,2023,-0.017764546888545625
002170,2021,
002170,2022,0.036202655179030034
002170,2023,0.05097670538307521
001520,2021,
001520,2022,-0.0056157832842046425
001520,2023,0.023147540207264544
097955,2022,0.0882112991572001
097955,2023,0.055500123643139526
016450,2021,
016450,2022,0.0515311815430523
016450,2023,0.12298513212031864
007610,2021,
007610,2022,-0.38279017444678626
007610,2023,-0.5470846926529469
089470,2021,
089470,2022,0.037509591046868754
089470,2023,0.068645771551393
214420,2021,
214420,2022,-0.0008818277679411203
214420,2023,0.039541827516692475
317400,2021,
317400,2022,0.19472827516645277
317400,2023,0.08048293450731156
014280,2021,
014280,2022,0.13869085370105005
014280,2023,0.10092401615452681
400760,2023,
000300,2021,
000300,2022,-0.6272963641718892
000300,2023,5.699157721201688
071840,2021,
071840,2022,-0.4075445729635426
071840,2023,-0.027793736904346205
009580,2021,
009580,2022,0.0687302752810001
009580,2023,-0.03448262863060988
462520,2023,0.11081747738960981
037560,2021,
037560,2022,-0.04160461362129978
037560,2023,-0.07616791640808568
001360,2021,
001360,2022,-0.244595495237216
001360,2023,-0.27542218068647534
009070,2021,
009070,2022,0.10527983950385628
009070,2023,0.10262586176684647
293480,2021,
293480,2022,0.09056430027798777
293480,2023,0.08174785336389731
210540,2021,
210540,2022,0.0742783293452795
210540,2023,0.10904031860239016
077500,2021,
077500,2022,0.14193534430666876
077500,2023,0.06907471069100161
090350,2022,0.032744917640266435
090350,2023,0.076666766281236
013520,2021,
013520,2022,0.01676346040262607
013520,2023,0.02119259799921244
00279K,2022,0.018542953268826788
00279K,2023,0.03572064941890534
272550,2021,
272550,2022,0.03348353764304083
272550,2023,0.06915056310284115
008040,2021,
008040,2022,0.004482712244502028
008040,2023,0.04534998781809164
000020,2021,
000020,2022,0.0559369788617348
000020,2023,0.07454234668517166
000970,2021,
000970,2022,0.035128208733057296
000970,2023,0.04895817308973663
009270,2022,0.07839563867376985
009270,2023,0.026331499748405044
003830,2021,
003830,2022,0.046834456780330554
003830,2023,0.014573378189140094
33626K,2021,
33626K,2022,0.007386451705147238
33626K,2023,-0.016413953420462007
004970,2021,
004970,2022,0.02539111984491572
004970,2023,0.030404386208802803
021820,2021,
021820,2022,-0.025006876781593013
021820,2023,-0.01970179708519881
079430,2021,
079430,2022,-0.11577470871673974
079430,2023,-0.08118906073750834
012800,2021,
012800,2022,0.01501774148323479
012800,2023,-0.08314660339327247
078000,2021,
078000,2022,0.03469387568937837
078000,2023,0.047619375229885755
012320,2021,
012320,2022,0.031735306087216954
012320,2023,0.04374806993945733
000700,2021,
000700,2022,0.08639789462100946
000700,2023,0.03040982814002619
214390,2021,
214390,2022,0.004248941252271175
214390,2023,0.020649430109560572
004150,2022,0.08459369243767391
004150,2023,0.013079888189129652
094280,2021,
094280,2022,0.22694661218547493
094280,2023,0.21446161776162878
015890,2021,
015890,2022,0.0809167594382065
015890,2023,0.055474424065484036
070960,2021,
070960,2022,-0.03209011689930216
070960,2023,0.026195261287750456
011700,2021,
011700,2022,-0.05100992380001301
011700,2023,0.04027917173019075
016740,2021,
016740,2022,0.03803680729628256
016740,2023,0.10421335287007431
298000,2021,
298000,2022,-3.5672411482594555
298000,2023,-3.931005915579402
007540,2021,
007540,2022,0.052363904481311146
007540,2023,0.030614462848231452
035000,2022,0.10426997414744098
035000,2023,0.09087124321676619
025620,2021,
025620,2022,-0.515332212953357
025620,2023,-0.16660194314474303
020120,2021,
020120,2022,-0.010410256857973848
020120,2023,-0.1441451640631464
083420,2021,
083420,2022,0.02343572153544076
083420,2023,0.027588142343017884
010100,2021,
010100,2022,0.11414516751455622
010100,2023,0.1526146092430314
107590,2021,
107590,2022,0.09129567197074515
107590,2023,0.05816631166020868
024090,2021,
024090,2022,0.14185377213837277
024090,2023,-0.04050057641197432
123690,2021,
123690,2022,0.0263973563897602
123690,2023,0.14569121352781467
002220,2021,
002220,2022,-0.008747054138432485
002220,2023,4.321564165766793e-06
002620,2021,
002620,2022,-0.22073277817108702
002620,2023,-0.04944949992996583
002460,2021,
002460,2022,0.0680504393103775
002460,2023,0.05771971988320603
011280,2021,
011280,2022,0.0511969760860564
011280,2023,0.014841668941629985
350520,2022,
350520,2023,
001290,2021,
001290,2022,0.01646878058789047
001290,2023,0.0021292713527182538
363280,2021,
363280,2022,0.06094267702061834
363280,2023,-0.49093455175954925
027970,2021,
027970,2022,0.03337130182602601
027970,2023,-0.15685066240319237
019180,2021,
019180,2022,-0.05475788533373626
019180,2023,0.2865174459249354
139990,2021,
139990,2022,0.005543895680719806
139990,2023,-0.13450775037915905
013570,2021,
013570,2022,-0.012672477363794909
013570,2023,0.05256190704523846
002390,2021,
002390,2022,0.028128470306979913
002390,2023,-0.0801549454415767
014710,2021,
014710,2022,0.03468542297572581
014710,2023,-0.10106979364175649
004250,2022,0.08172496364632219
004250,2023,0.07541590242306062
007210,2021,
007210,2022,0.04121619130320761
007210,2023,0.1310172853626561
016710,2021,
016710,2022,0.007554741643465642
016710,2023,0.342348758055872
267290,2021,
267290,2022,0.06126886239803335
267290,2023,0.07508877760302082
004140,2021,
004140,2022,0.006368875246707441
004140,2023,0.10971698795304101
014580,2021,
014580,2022,0.13195265953117208
014580,2023,0.1281415180838133
095720,2021,
095720,2022,0.008552845993098144
095720,2023,-0.09303886147021762
004080,2021,
004080,2022,0.07920013677517737
004080,2023,0.08362719458285672
005800,2021,
005800,2022,0.06479485604819693
005800,2023,0.013752197538846163
067830,2021,
067830,2022,0.019778493745275176
067830,2023,0.029021650319601952
014530,2021,
014530,2022,0.10209253989044291
014530,2023,0.07414347486644374
023800,2021,
023800,2022,0.07083457373509662
023800,2023,0.0686328939684607
007110,2021,
007110,2022,0.0425075805984753
007110,2023,0.0296339137679776
014790,2021,
014790,2022,0.05875456604040165
014790,2023,0.06950487036677686
036580,2021,
036580,2022,-0.12418656433604527
036580,2023,-0.1401271238761547
120030,2021,
120030,2022,0.07743405229007606
120030,2023,0.092194785066502
227840,2021,
227840,2022,0.1503371841961893
227840,2023,0.1196166287548911
015590,2021,
015590,2022,0.10268884916396977
015590,2023,0.10801442334258868
248170,2021,
248170,2022,0.05762352335535489
248170,2023,0.04496621127891368
014160,2021,
014160,2022,0.07695382801689582
014160,2023,0.046406387419221116
005870,2021,
005870,2022,0.06414894322952831
005870,2023,0.11687021909557023
001020,2021,
001020,2022,-0.02969327252685325
001020,2023,0.08539103147047332
37550L,2021,
37550L,2022,0.09498768384434926
37550L,2023,0.0412047226619993
267850,2021,
267850,2022,0.05374574474777785
267850,2023,0.06748449649184747
036420,2021,
036420,2022,-0.28492525091836557
036420,2023,-1.0952155529108665
058850,2021,
058850,2022,0.09316407478152446
058850,2023,0.07830404558769218
034590,2021,
034590,2022,0.06092141056994797
034590,2023,0.08514665795890027
008260,2021,
008260,2022,0.259249870510821
008260,2023,0.2377429440984787
019680,2021,
019680,2022,-0.3364897848535797
019680,2023,-0.26643210040765736
079980,2021,
079980,2022,-0.2113449565837522
079980,2023,-0.33091675610704957
005740,2021,
005740,2022,0.028355284937298126
005740,2023,0.0681801966511983
002450,2021,
002450,2022,0.05778282304181884
002450,2023,0.013052913316542859
264900,2021,
264900,2022,0.14072780308196742
264900,2023,0.11812988104735238
006660,2021,
006660,2022,0.15907816689909465
006660,2023,0.05300428825777181
008700,2021,
008700,2022,0.14184379096503943
008700,2023,0.06905144866542397
017370,2021,
017370,2022,0.03074893884452529
017370,2023,0.07970605031601369
011810,2021,
011810,2022,-0.2702799712849964
011810,2023,-0.7398293050696102
023450,2021,
023450,2022,0.21232298627481988
023450,2023,0.11686841230410278
004100,2021,
004100,2022,-0.005622401122442904
004100,2023,0.0005970019707556398
006840,2021,
006840,2022,-0.11853016924469013
006840,2023,0.06172106408554546
001275,2021,
001275,2022,0.060895293277030464
001275,2023,0.07889270207670898
063160,2021,
063160,2022,-0.11300863316935941
063160,2023,-0.17865867303185004
010660,2021,
010660,2022,0.02762328445922453
010660,2023,0.005766746642321813
003580,2021,
003580,2022,-0.180565432685649
003580,2023,-0.4028147563032763
084670,2021,
084670,2022,-0.1706628372283911
084670,2023,-0.04296789662429627
032560,2021,
032560,2022,0.12122037282783255
032560,2023,0.06998679478459836
000230,2021,
000230,2022,-8.664424027722825
000230,2023,-2.3470864252683814
002200,2021,
002200,2022,0.07232437734995507
002200,2023,0.06604375170001654
011000,2021,
011000,2022,-0.21022647314863865
011000,2023,-0.5309114496099454
163560,2021,
163560,2022,0.0365228202521739
163560,2023,0.04415660414559056
119650,2021,
119650,2022,-0.39209182086425715
119650,2023,-0.9168898211367779
078935,2021,
078935,2022,0.17228381103768547
078935,2023,0.10048063645026631
058860,2021,
058860,2022,0.08079325484456767
058860,2023,0.06941898100227589
004840,2021,
004840,2022,0.004197595951360803
004840,2023,0.041290846415993544
031820,2021,
031820,2022,0.15967452701355206
031820,2023,0.02552856367542089
002700,2021,
002700,2022,0.012720748458211431
002700,2023,0.012877661592519818
007980,2021,
007980,2022,0.12473936918225102
007980,2023,0.02962176764057384
007460,2021,
007460,2022,-0.45867140011333196
007460,2023,-0.3065341293509756
001260,2021,
001260,2022,0.18067476890102785
001260,2023,0.054433349187838806
013360,2021,
013360,2022,0.06013249188534841
013360,2023,0.03329728581417086
006890,2021,
006890,2022,0.06022051353676874
006890,2023,0.11267565467130519
009180,2021,
009180,2022,0.23678571120522762
009180,2023,0.1681999928298468
055490,2021,
055490,2022,0.12795474535034806
055490,2023,0.053909413149064035
023000,2021,
023000,2022,0.05638820948675125
023000,2023,0.07018511144828803
002720,2021,
002720,2022,0.04802400238041507
002720,2023,-0.10583932597021234
096775,2021,
096775,2022,0.07984187396163588
096775,2023,0.012244864485757982
000180,2021,
000180,2022,-0.022160222211315302
000180,2023,-0.040994018513450366
014440,2021,
014440,2022,0.04222092873689312
014440,2023,0.036989070902614204
100220,2021,
100220,2022,-0.005150662487435135
100220,2023,-0.06532274675920997
010960,2021,
010960,2022,0.027077089736202025
010960,2023,0.06773225406213956
003010,2021,
003010,2022,-0.019513865216712896
003010,2023,0.06644940933269457
002210,2021,
002210,2022,-0.049561012112500934
002210,2023,-0.15157660129149145
011150,2021,
011150,2022,0.09803054108247033
011150,2023,0.05770007894952082
004890,2021,
004890,2022,0.05235120857401316
004890,2023,-0.002600332809094886
085310,2021,
085310,2022,0.09323345135272554
085310,2023,0.41190864215998646
000590,2021,
000590,2022,0.052378194103743496
000590,2023,0.059672131489910525
004440,2021,
004440,2022,-0.023052713858646934
004440,2023,0.007598203172466899
025560,2022,0.08593457956903508
025560,2023,-0.37102761599952766
005750,2021,
005750,2022,-0.00509716045387112
005750,2023,-0.029778759211651577
109070,2021,
109070,2022,-0.6694165029471872
109070,2023,-0.07431414845108048
071090,2021,
071090,2022,0.07727808733934662
071090,2023,0.00876598462907941
004720,2021,
004720,2022,0.3382487653468233
004720,2023,0.027670059846269073
002600,2021,
002600,2022,0.07219333845176416
002600,2023,0.0023384765008674447
013870,2021,
013870,2022,0.045775638376461696
013870,2023,0.04442750216466178
023810,2021,
023810,2022,0.11582259420886523
023810,2023,0.09491875170096029
001560,2021,
001560,2022,0.023753514002832994
001560,2023,0.11610241815441823
338100,2021,
338100,2023,
000105,2021,
000105,2022,0.04791159028282939
000105,2023,0.06747355269447856
018500,2022,0.36885113031079764
018500,2023,0.2404061385064299
007280,2021,
007280,2022,0.20347193980825118
007280,2023,0.1319828048461917
111380,2021,
111380,2022,0.5533985644642088
111380,2023,0.22265386738894935
120115,2021,
120115,2022,0.06890659593748207
120115,2023,0.015802673769051406
007590,2021,
007590,2022,0.04511546386493313
007590,2023,0.07837971827513261
012690,2021,
012690,2022,0.030087931154386592
012690,2023,0.1150923452261037
000850,2021,
000850,2022,0.10857034191513822
000850,2023,0.030581739093153072
068290,2021,
068290,2022,0.06715082130522562
068290,2023,0.05123412168496189
009200,2021,
009200,2022,0.03646821021586192
009200,2023,0.008355739939082145
016090,2021,
016090,2022,0.10480536493192683
016090,2023,0.0925327120151287
047400,2021,
047400,2022,-0.002564831441199691
047400,2023,-0.2446637303537421
013700,2021,
013700,2022,-0.20074012140243327
013700,2023,0.031549314295652386
021050,2021,
021050,2022,0.0020288425033732935
021050,2023,-0.07807862587371828
001470,2021,
001470,2022,-0.4609764915175211
001470,2023,-0.738772951747955
011390,2021,
011390,2022,0.04455077385948436
011390,2023,0.03739862064553913
069730,2021,
069730,2022,0.15798552390520956
069730,2023,0.06843253076048597
006090,2021,
006090,2022,0.041402971784822856
006090,2023,0.09513329110656112
101140,2021,
101140,2022,-1.096685904308491
101140,2023,0.09076475652738618
396690,2023,
010040,2021,
010040,2022,0.0036725074214386034
010040,2023,-0.06914744628597781
006880,2021,
006880,2022,0.015727931641925527
006880,2023,0.08861881059751267
004060,2021,
004060,2022,0.0072291966594477735
004060,2023,-0.004208125551421606
009770,2021,
009770,2022,-0.004493200952055799
009770,2023,0.060065471603998735
002795,2022,0.018542953268826788
002795,2023,0.03572064941890534
111110,2021,
111110,2022,0.20097946576645695
111110,2023,0.12114376231187853
000725,2022,0.05319411756211429
000725,2023,0.06773594025226552
006980,2021,
006980,2022,0.0007277029762703659
006980,2023,0.06215431149202934
214330,2021,
214330,2022,-0.06962391137865429
214330,2023,-0.06448032269863309
058730,2021,
058730,2022,0.010921268977854684
058730,2023,0.0980212632301249
003925,2021,
003925,2022,-0.10629746500178924
003925,2023,-0.09429051434013601
006490,2021,
006490,2022,-0.11479362537025614
006490,2023,-0.5951502471790898
004540,2021,
004540,2022,-0.012050629425887888
004540,2023,-0.1361922223594895
001550,2021,
001550,2022,0.14050119545257236
001550,2023,-0.1588721228690115
003780,2021,
003780,2022,0.11977766910257272
003780,2023,0.15699417251018413
129260,2021,
129260,2022,0.12316810358056836
129260,2023,0.05254755557154982
001465,2021,
001465,2022,0.06842474530257726
001465,2023,0.04506859782769544
001620,2021,
001620,2022,0.02367279356226285
001620,2023,0.041214866920039527
024900,2021,
024900,2022,0.18684792394411465
024900,2023,0.13838895887799205
155660,2021,
155660,2022,0.12032420958931225
155660,2023,0.08423718078143191
009835,2022,0.040260458631625654
009835,2023,-0.01655602536540582
004830,2022,0.030155272955554386
004830,2023,0.06660594099107811
007815,2022,0.1438326876143666
007815,2023,-0.08052258446925661
000910,2021,
000910,2022,-0.08366599801990514
000910,2023,0.05830231948817993
000220,2021,
000220,2022,-0.05125727661015757
000220,2023,-0.0627142288024644
35320K,2021,
35320K,2022,0.21511985762622754
35320K,2023,0.0294521549431888
009190,2021,
009190,2022,0.07813294925382364
009190,2023,-0.33653893195309553
002140,2021,
002140,2022,0.00649512555314466
002140,2023,0.03178959909958515
092440,2022,0.033946178721902524
092440,2023,0.017467686700133236
372910,2021,
372910,2022,0.07236095323954674
372910,2023,0.00647452609826377
378850,2021,
378850,2022,0.13689324368323358
378850,2023,0.2359818246044499
092780,2021,
092780,2022,0.021450967782791805
092780,2023,0.0626135611729488
37550K,2021,
37550K,2022,0.09498768384434926
37550K,2023,0.0412047226619993
004920,2021,
004920,2022,-0.022110458815512827
004920,2023,-0.1510469932428368
072130,2021,
072130,2022,0.04103345546619604
072130,2023,0.026472516557131617
002760,2021,
002760,2022,0.06343258398397988
002760,2023,0.017657239476107988
004410,2021,
004410,2022,0.02386977371294899
004410,2023,-0.02080494950387097
004770,2021,
004770,2022,0.06878677911956363
004770,2023,0.05011169911030636
005305,2021,
005305,2022,0.0921778950571531
005305,2023,0.11611863965092038
003475,2022,0.02894629488493594
003475,2023,0.04079471248693625
004450,2021,
004450,2022,-0.1438395055616463
004450,2023,-0.05897809779410649
002630,2022,0.41109627238572105
002630,2023,-0.16074136514550424
010770,2021,
010770,2022,-0.14013640555908838
010770,2023,0.08001405185050424
123700,2021,
123700,2022,0.027798052017606698
123700,2023,0.09593536166586071
003465,2021,
003465,2022,0.008420617714559812
003465,2023,0.014608437986454014
041650,2021,
041650,2022,0.0037631762637301757
041650,2023,0.07105389706943215
006370,2021,
006370,2022,-0.08037929233468852
006370,2023,-0.13834978281095442
023350,2021,
023350,2022,0.02553367873780096
023350,2023,0.08735711330786806
000890,2021,
000890,2022,-0.03430646666843791
000890,2023,-0.04376271935413631
075180,2021,
075180,2022,-0.025894360695812385
075180,2023,0.01447218505256356
017180,2021,
017180,2022,0.08788874456070359
017180,2023,-0.05231777730178014
006345,2022,0.014782559732174471
006345,2023,0.1001724183507429
357250,2023,
28513K,2021,
28513K,2022,0.08909775627728747
28513K,2023,0.018691701642167994
025530,2021,
025530,2022,0.011493399498294353
025530,2023,0.06283976942802634
014990,2021,
014990,2022,-0.26814622239595165
014990,2023,-0.04265035100441271
004910,2021,
004910,2022,-0.04274295538452123
004910,2023,0.027625629223392737
008420,2021,
008420,2022,0.1561539882218526
008420,2023,0.10550862832168507
001210,2021,
001210,2022,-0.7177894571585015
001210,2023,-0.7340840411914682
133820,2021,
133820,2022,-0.03320831367400236
133820,2023,-0.24733812552414636
093240,2021,
093240,2022,0.1191895202819039
093240,2023,0.028976380200116107
090080,2021,
090080,2022,0.14682661250233184
090080,2023,0.08567275769288511
026940,2021,
026940,2022,0.05636673227460912
026940,2023,0.028048029312114843
000950,2021,
000950,2022,0.3202031047467091
000950,2023,-0.09585452924060156
012280,2021,
012280,2022,0.007486577240793558
012280,2023,0.11573424766545036
009320,2021,
009320,2022,-0.34078186797186505
009320,2023,0.008579127680580452
011330,2021,
011330,2022,0.01945054159319382
011330,2023,-0.02247523116386449
007120,2021,
007120,2022,-0.043726701122827547
007120,2023,-0.1458080471125752
049800,2021,
049800,2022,0.21258020033696295
049800,2023,0.057849449010381894
002410,2021,
002410,2022,-0.11332177657117304
002410,2023,-0.13696947500872528
006125,2021,
006125,2022,0.15162526061763942
006125,2023,0.06632551376734602
027740,2021,
027740,2022,0.020000613525658267
027740,2023,-0.0323127648042287
020760,2021,
020760,2022,-0.11278906145288442
020760,2023,-0.5482846630218811
003080,2021,
003080,2022,0.029186602050848137
003080,2023,0.009450383639110839
012160,2021,
012160,2022,-0.0019186827201676572
012160,2023,-0.03504450455127434
001380,2021,
001380,2022,-0.020185245314639753
001380,2023,0.15388392903927192
011420,2021,
011420,2022,0.13839251915603257
011420,2023,0.04948597603429917
023960,2021,
023960,2022,0.13218213444801316
023960,2023,-0.05936713750833251
002920,2021,
002920,2022,0.06491744699807371
002920,2023,0.03302965657404167
000215,2021,
000215,2022,0.017782643224703815
000215,2023,-0.03438287546802216
481850,2023,
069460,2021,
069460,2022,0.08129672809204579
069460,2023,0.04159326964558324
011300,2021,
011300,2022,-0.11141559779955719
011300,2023,-1.5855224448206051
005030,2021,
005030,2022,-0.4533789493626663
005030,2023,-0.24584742085381953
003060,2021,
003060,2022,0.029633611987383367
003060,2023,-0.29745434888360245
011230,2021,
011230,2022,-0.4486063716951498
011230,2023,-0.3247443346463173
308170,2021,
308170,2022,0.01086887694843717
308170,2023,-0.17899474207955307
074610,2021,
074610,2022,-0.5619286639866063
074610,2023,-0.811856286786464
008870,2021,
008870,2022,-0.15287565109807488
008870,2023,-0.0814113223128214
000760,2021,
000760,2022,0.005566685556033246
000760,2023,-0.015285414327429287
145270,2021,
145270,2022,0.1062631939395051
145270,2023,0.11846919075038331
084870,2021,
084870,2022,0.08187269528443154
084870,2023,0.10934392548212181
002880,2021,
002880,2022,-0.5199128306132226
002880,2023,-1.414407774097025
013000,2021,
013000,2022,0.0332643638083734
013000,2023,0.05423356572993547
003535,2021,
003535,2022,-0.03527145152910618
003535,2023,0.00594409614004071
33637K,2021,
33637K,2022,-0.020798880133122883
33637K,2023,0.29338986255956845
008250,2021,
008250,2022,0.026704705018770376
008250,2023,-0.02847991433876571
025750,2021,
025750,2022,-0.03174194804257861
025750,2023,-0.09721533045338365
051630,2021,
051630,2022,-0.03203136323733614
051630,2023,-0.06449886317438554
002360,2021,
002360,2022,0.01961116205218484
002360,2023,-0.02804957115182072
33626L,2021,
33626L,2022,0.007386451705147238
33626L,2023,-0.016413953420462007
005320,2021,
005320,2022,0.012747356495162336
005320,2023,-0.07737799799169341
019490,2021,
019490,2022,-2.9281608314381384
019490,2023,-1.3662178172101627
017040,2021,
017040,2022,0.049904676878284746
017040,2023,0.08932088906650382
019175,2022,-0.10733067850700581
019175,2023,-0.191341954017162
014910,2021,
014910,2022,0.06424448737134279
014910,2023,-0.048392582109160795
002025,2021,
002025,2022,0.14645360685927625
002025,2023,0.007915111997496976
004365,2021,
004365,2022,0.10531906474962177
004365,2023,0.06782303414499517
134790,2021,
134790,2022,0.04012369148024344
134790,2023,0.038120849231174654
006200,2021,
006200,2022,0.11381962943716717
006200,2023,-0.021017879872697858
005820,2021,
005820,2022,0.06333751700575584
005820,2023,0.06285662649933806
010640,2021,
010640,2022,0.11374393778360717
010640,2023,0.11644188364134497
002870,2021,
002870,2022,-0.09395330782100998
002870,2023,-0.08531183611334513
024890,2021,
024890,2022,-0.15430401391043694
024890,2023,-0.1691483686240126
024070,2021,
024070,2022,-0.06595718586210429
024070,2023,-0.004255832511449087
000040,2021,
000040,2022,-0.20168838891355917
000040,2023,-0.5928067653731889
118000,2021,
118000,2022,-0.49933551887034655
118000,2023,-0.14175331214031814
009140,2021,
009140,2022,0.0423288123164208
009140,2023,0.08598996056848232
001070,2021,
001070,2022,-0.03867776947140657
001070,2023,-0.02759093538884761
009810,2021,
009810,2022,0.017211703999951387
009810,2023,-0.5740114504702494
357430,2022,
357430,2023,
090370,2021,
090370,2022,-0.05205770490246882
090370,2023,-0.09699607470819141
006740,2021,
006740,2022,0.05814267583499086
006740,2023,-0.042172481945831716
030720,2021,
030720,2022,0.09873976316139976
030720,2023,-0.3344209814713014
015260,2022,-1.0101760732434117
015260,2023,-0.3163908497075844
014130,2021,
014130,2022,0.06818538589083434
014130,2023,-0.17836839923846662
002690,2021,
002690,2022,0.02121473292271326
002690,2023,-0.020325688249601875
009460,2021,
009460,2022,0.011416596651861
009460,2023,-0.1736730614593016
446070,2022,0.004993974368221351
446070,2023,0.004487572922162384
088790,2021,
088790,2022,0.043884334179325434
088790,2023,0.04148233321641688
023150,2021,
023150,2022,0.07489190771463601
023150,2023,0.06849516749297559
002420,2021,
002420,2022,-0.04782036312779662
002420,2023,-0.05813410892151582
010400,2021,
010400,2022,-0.035522738579541656
010400,2023,0.020462263393824592
005360,2021,
005360,2022,0.030236719626123128
005360,2023,-0.05843331531063104
069640,2021,
069640,2022,-0.9771306466910865
069640,2023,-0.10172703487137193
006570,2021,
006570,2022,0.047392478856651946
006570,2023,-0.10579780673682576
003680,2021,
003680,2022,0.027048695148786252
003680,2023,0.02721660876869466
008775,2021,
008775,2022,-0.09293922636886495
008775,2023,0.14976036321486585
002820,2021,
002820,2022,-0.11699843908330397
002820,2023,-0.8202154403668624
465770,2023,0.047217049529367915
033250,2021,
033250,2022,
033250,2023,0.09917449475691484
004870,2021,
004870,2022,0.4632187976927762
004870,2023,0.02753129564490657
044380,2021,
044380,2022,-0.13485535471903193
044380,2023,-0.11239339236303433
005110,2021,
005110,2022,-0.2954852825060247
005110,2023,-1.8278598754997686
003495,2021,
003495,2022,0.19216438730685764
003495,2023,0.11459550940127092
002355,2021,
002355,2022,-0.017480148994283552
002355,2023,0.06258158766496194
143210,2021,
143210,2022,-0.40117472314511204
143210,2023,-0.13541880708763643
004270,2021,
004270,2022,0.02667222798351583
004270,2023,-0.08904531520478853
011090,2021,
011090,2022,-0.5293372108978845
011090,2023,-0.47295331567620685
012170,2021,
012170,2022,-0.5205002832057442
012170,2023,-0.8886897809809703
025890,2021,
025890,2022,0.05782120083988927
025890,2023,0.07952286947620843
001420,2021,
001420,2022,-0.046014008130623965
001420,2023,-0.002817429548001972
00499K,2022,0.02399953254344683
00499K,2023,-0.0021996120368158985
009310,2021,
009310,2022,-0.027014208776398242
009310,2023,-0.34857629366713205
001515,2022,0.014925512005109397
001515,2023,0.004025842530707372
001685,2021,
001685,2022,0.06373663888243898
001685,2023,0.051119036545164837
45226K,2023,-0.036326379997769886
108675,2021,
108675,2022,-0.1501327661123954
108675,2023,0.07661360571632284
071950,2021,
071950,2022,-0.11001216924384649
071950,2023,-0.4994590343588539
019685,2021,
019685,2022,-0.3364897848535797
019685,2023,-0.26643210040765736
001770,2021,
001770,2022,0.21025769155797291
001770,2023,0.002147557547030372
015020,2021,
015020,2022,-0.11084486915167704
015020,2023,-0.06663675058695928
008600,2021,
008600,2022,-0.0931805739116145
008600,2023,-0.1477995600280842
005257,2022,0.031629502839703845
005257,2023,-0.05365378804886705
009440,2021,
009440,2022,-0.01836170031012868
009440,2023,-0.14602190285605687
18064K,2021,
18064K,2022,0.2772979092578423
18064K,2023,0.1478569074129975
005725,2022,0.015483920759142853
005725,2023,0.03628243149784907
204210,2021,
204210,2022,0.18532691315561697
204210,2023,0.05240356279138477
002070,2021,
002070,2022,-0.08352382249022747
002070,2023,-0.08442247815664479
000087,2021,
000087,2022,0.07496232042350416
000087,2023,0.03160638222786396
00806K,2021,
00806K,2022,0.031773218863266076
00806K,2023,0.021065881355017187
001795,2021,
001795,2022,0.04752243231809891
001795,2023,0.05966674707563539
008500,2021,
008500,2022,-1.2566856562436715
008500,2023,-0.529378656571857
001755,2021,
001755,2022,0.05231604877106433
001755,2023,0.07396731508924954
140910,2021,
140910,2022,-0.04098509977643332
140910,2023,-0.03050137395606532
00781K,2022,0.1438326876143666
00781K,2023,-0.08052258446925661
004105,2022,-0.005622401122442904
004105,2023,0.0005970019707556398
33637L,2021,
33637L,2022,-0.020798880133122883
33637L,2023,0.29338986255956845
004255,2021,
004255,2022,0.08172496364632219
004255,2023,0.07541590242306062
38380K,2021,
38380K,2022,0.1056053250805509
38380K,2023,0.0481633603049047
012205,2021,
012205,2022,-0.19182909515904692
012205,2023,-0.010186631539066583
084695,2021,
084695,2022,0.04380130622855743
084695,2023,0.028536689174183706
001067,2021,
001067,2022,0.13268622697696167
001067,2023,0.14632950692123817
145995,2021,
145995,2022,0.052111001071822975
145995,2023,0.07579730549891474
003075,2021,
003075,2022,0.2569309873469991
003075,2023,0.0005041358518359303
004835,2022,0.030155272955554386
004835,2023,0.06660594099107811
145210,2021,
145210,2022,-1.327822132195159
145210,2023,-0.5373122806562133
000225,2022,-0.05125727661015757
000225,2023,-0.0627142288024644
001065,2021,
001065,2022,0.13268622697696167
001065,2023,0.14632950692123817
004985,2022,-0.06713082409537326
004985,2023,0.14376443250818843
009415,2021,
009415,2022,0.022786587352584476
009415,2023,-4.734174590799276
000325,2021,
000325,2022,0.06340923595653454
000325,2023,0.06307156747481121
007575,2022,0.08269307034708712
007575,2023,-0.010443205171329304
000145,2021,
000145,2022,0.053982781122176804
000145,2023,0.0016500671239259989
090355,2022,0.032744917640266435
090355,2023,0.076666766281236
000545,2021,
000545,2022,0.07993071537417516
000545,2023,0.1492131146382236
36328K,2021,
