date,roa
2012-09-20,2.1251
2012-10-20,2.1237
2012-11-20,2.0971
2012-12-20,2.1234
2013-01-20,2.1222
2013-02-20,2.1026
2013-03-20,2.1103
2013-04-20,2.1414
2013-05-20,2.1162
2013-06-20,2.1162
2013-07-20,2.1161
2013-08-20,2.0445
2013-09-20,2.0817
2013-10-20,2.0827
2013-11-20,2.057
2013-12-20,2.0573
2014-01-20,2.0573
2014-02-20,2.0727
2014-03-20,2.0769
2014-04-20,2.0613
2014-05-20,2.0681
2014-06-20,2.0429
2014-07-20,2.0483
2014-08-20,2.0179
2014-09-20,1.9953
2014-10-20,1.9984
2014-11-20,1.9686
2014-12-20,2.0058
2015-01-20,2.0037
2015-02-20,1.9832
2015-03-20,1.9892
2015-04-20,1.9289
2015-05-20,1.9043
2015-06-20,1.883
2015-07-20,1.8903
2015-08-20,1.8483
2015-09-20,1.8216
2015-10-20,1.8231
2015-11-20,1.7885
2015-12-20,1.7447
2016-01-20,1.7448
2016-02-20,1.7177
2016-03-20,1.7079
2016-04-20,1.781
2016-05-20,1.7515
2016-06-20,1.7264
2016-07-20,1.7328
2016-08-20,1.6933
2016-09-20,1.6472
2016-10-20,1.6472
2016-11-20,1.6214
2016-12-20,1.6637
2017-01-20,1.666
2017-02-20,1.6273
2017-03-20,1.6251
2017-04-20,1.5901
2017-05-20,1.5601
2017-06-20,1.6097
2017-07-20,1.6136
2017-08-20,1.5928
2017-09-20,1.6717
2017-10-20,1.673
2017-11-20,1.6537
2017-12-20,1.7357
2018-01-20,1.7357
2018-02-20,1.7136
2018-03-20,1.711
2018-04-20,1.8296
2018-05-20,1.8189
2018-06-20,1.8409
2018-07-20,1.8513
2018-08-20,1.8404
2018-09-20,1.8702
2018-10-20,1.8774
2018-11-20,1.8633
2018-12-20,1.8952
2019-01-20,1.8942
2019-02-20,1.8602
2019-03-20,1.8573
2019-04-20,1.819
2019-05-20,1.794
2019-06-20,1.8076
2019-07-20,1.8146
2019-08-20,1.7848
2019-09-20,1.7726
2019-10-20,1.7704
2019-11-20,1.7538
2019-12-20,1.8632
2020-01-20,1.863
2020-02-20,1.8472
2020-03-20,1.8451
2020-04-20,1.8786
2020-05-20,1.8799
2020-06-20,1.7157
2020-07-20,1.7267
2020-08-20,1.7122
2020-09-20,1.6689
2020-10-20,1.6698
2020-11-20,1.6615
2020-12-20,1.6959
2021-01-20,1.6975
2021-02-20,1.6762
2021-03-20,1.6758
2021-04-20,1.66
2021-05-20,1.8042
2021-06-20,1.8237
2021-07-20,1.829
2021-08-20,1.8086
2021-09-20,1.8917
2021-10-20,1.8945
2021-11-20,1.8736
2021-12-20,1.752
2022-01-20,1.7453
2022-02-20,1.7391
2022-03-20,1.7345
2022-04-20,1.5989
2022-05-20,1.6463
2022-06-20,1.5439
2022-07-20,1.5481
2022-08-20,1.5314
2022-09-20,1.4593
2022-10-20,1.4593
2022-11-20,1.4556
2022-12-20,1.4723
2023-01-20,1.471
2023-02-20,1.4619
2023-03-20,1.4603
2023-04-20,1.3078
2023-05-20,1.4711
2023-06-20,1.5243
2023-07-20,1.531
2023-08-20,1.5265
2023-09-20,1.451
2023-10-20,1.4421
2023-11-20,1.4378
2023-12-20,1.542
2024-01-20,1.5405
2024-02-20,1.535
2024-03-20,1.5337
2024-04-20,1.3885
2024-05-20,1.4195
2024-06-20,1.3933
2024-07-20,1.4006
2024-08-20,1.3953
2024-09-20,1.4684
2024-10-20,1.4685
2024-11-20,1.4638
2024-12-20,1.5535
2025-01-20,1.5533
2025-02-20,1.5499
2025-03-20,1.5491
2025-04-20,1.5768
2025-05-20,1.6401
2025-06-20,1.6263
2025-07-20,1.6302
2025-08-20,1.6217
2025-09-20,1.6803
2025-10-20,1.6804
2025-11-20,1.6616
2025-12-20,1.6485
2026-01-20,1.6482
2026-02-20,1.6256
2026-03-20,1.6269
2026-04-20,1.4935
