date,oper_margin
2018-02-16,8.3225
2018-03-16,9.0415
2018-04-16,8.7802
2018-05-16,8.7492
2018-06-16,8.8163
2018-07-16,8.8148
2018-08-16,8.8493
2018-09-16,8.8526
2018-10-16,8.8493
2018-11-16,8.9444
2018-12-16,8.9611
2019-01-16,8.9611
2019-02-16,8.9484
2019-03-16,9.2831
2019-04-16,8.3361
2019-05-16,8.3369
2019-06-16,8.1414
2019-07-16,8.1188
2019-08-16,8.1159
2019-09-16,7.4297
2019-10-16,7.4242
2019-11-16,7.4242
2019-12-16,6.5447
2020-01-16,6.5413
2020-02-16,6.5505
2020-03-16,6.0142
2020-04-16,5.7663
2020-05-16,5.7679
2020-06-16,5.2725
2020-07-16,5.2733
2020-08-16,5.2749
2020-09-16,5.2182
2020-10-16,5.2175
2020-11-16,5.2155
2020-12-16,5.7729
2021-01-16,5.7863
2021-02-16,5.7968
2021-03-16,6.4474
2021-04-16,6.2753
2021-05-16,6.2753
2021-06-16,7.3791
2021-07-16,7.3853
2021-08-16,7.44
2021-09-16,8.1267
2021-10-16,8.1275
2021-11-16,8.1775
2021-12-16,8.6491
2022-01-16,8.649
2022-02-16,8.6968
2022-03-16,9.1923
2022-04-16,8.8621
2022-05-16,8.8604
2022-06-16,8.5715
2022-07-16,8.573
2022-08-16,8.6173
2022-09-16,8.3904
2022-10-16,8.3886
2022-11-16,8.4221
2022-12-16,7.4987
2023-01-16,7.4983
2023-02-16,7.5334
2023-03-16,6.3616
2023-04-16,6.4621
2023-05-16,6.4621
2023-06-16,5.6763
2023-07-16,5.681
2023-08-16,5.6839
2023-09-16,4.8447
2023-10-16,4.8529
2023-11-16,4.8541
2023-12-16,5.0214
2024-01-16,5.0213
2024-02-16,4.9991
2024-03-16,4.9982
2024-04-16,5.4637
2024-05-16,5.4685
2024-06-16,5.9631
2024-07-16,5.9734
2024-08-16,6.0314
2024-09-16,6.7459
2024-10-16,6.7558
2024-11-16,6.808
2024-12-16,7.1581
2025-01-16,7.163
2025-02-16,7.2063
2025-03-16,7.9216
2025-04-16,7.3669
2025-05-16,7.4083
2025-06-16,7.5683
2025-07-16,7.5759
2025-08-16,7.6121
2025-09-16,7.5439
2025-10-16,7.5496
2025-11-16,7.5842
2025-12-16,7.8882
2026-01-16,7.8927
2026-02-16,7.9115
2026-03-16,9.3299
2026-04-16,8.7592
