date,ev_ebit
2013-04-20,15.8558
2013-05-20,16.1174
2013-06-20,17.4495
2013-07-20,17.423
2013-08-20,17.4208
2013-09-20,15.6609
2013-10-20,15.6685
2013-11-20,15.6798
2013-12-20,15.1922
2014-01-20,15.1934
2014-02-20,15.1878
2014-03-20,12.2354
2014-04-20,12.586
2014-05-20,12.5852
2014-06-20,12.7329
2014-07-20,12.7326
2014-08-20,12.7225
2014-09-20,12.982
2014-10-20,12.9818
2014-11-20,12.9836
2014-12-20,13.186
2015-01-20,13.2865
2015-02-20,13.074
2015-03-20,13.4824
2015-04-20,12.4185
2015-05-20,17.4826
2015-06-20,20.414
2015-07-20,20.429
2015-08-20,20.4141
2015-09-20,20.5158
2015-10-20,20.4156
2015-11-20,20.3322
2015-12-20,21.7516
2016-01-20,21.7481
2016-02-20,21.7439
2016-03-20,18.1786
2016-04-20,31.362
2016-05-20,31.3198
2016-06-20,35.822
2016-07-20,35.822
2016-08-20,35.7576
2016-09-20,32.9157
2016-10-20,32.9155
2016-11-20,32.9033
2016-12-20,31.1639
2017-01-20,31.1642
2017-02-20,31.145
2017-03-20,31.3303
2017-04-20,13.5752
2017-05-20,13.565
2017-06-20,14.1906
2017-07-20,14.1901
2017-08-20,14.1908
2017-09-20,14.5191
2017-10-20,14.5191
2017-11-20,14.5906
2017-12-20,14.1284
2018-01-20,14.1571
2018-02-20,14.1571
2018-03-20,14.1571
2018-04-20,14.1425
2018-05-20,14.1425
2018-06-20,15.9149
2018-07-20,15.9149
2018-08-20,15.9149
2018-09-20,14.2685
2018-10-20,14.2685
2018-11-20,14.2685
2018-12-20,13.4322
2019-01-20,13.4322
2019-02-20,13.4322
2019-03-20,11.8471
2019-04-20,11.9933
2019-05-20,12.0239
2019-06-20,15.3281
2019-07-20,15.3281
2019-08-20,15.3281
2019-09-20,13.6296
2019-10-20,13.6296
2019-11-20,13.6296
2019-12-20,14.1016
2020-01-20,14.0991
2020-02-20,14.1238
2020-03-20,17.7372
2020-04-20,17.8866
2020-05-20,17.9644
2020-06-20,21.7363
2020-07-20,21.4175
2020-08-20,21.4175
2020-09-20,32.5019
2020-10-20,32.5019
2020-11-20,32.5019
2020-12-20,26.764
2021-01-20,26.764
2021-02-20,26.764
2021-03-20,26.764
2021-04-20,21.1826
2021-05-20,21.1826
2021-06-20,10.4835
2021-07-20,10.4835
2021-08-20,10.4835
2021-09-20,8.2342
2021-10-20,8.2342
2021-11-20,8.2342
2021-12-20,6.6599
2022-01-20,6.6599
2022-02-20,6.6599
2022-03-20,6.3029
2022-04-20,6.3614
2022-05-20,6.3614
2022-06-20,6.5411
2022-07-20,6.4934
2022-08-20,6.4431
2022-09-20,6.181
2022-10-20,6.1494
2022-11-20,6.0776
2022-12-20,6.214
2023-01-20,6.214
2023-02-20,6.214
2023-03-20,6.2122
2023-04-20,6.8164
2023-05-20,6.814
2023-06-20,6.2221
2023-07-20,6.2221
2023-08-20,6.2221
2023-09-20,7.721
2023-10-20,7.7242
2023-11-20,7.7242
2023-12-20,7.9307
2024-01-20,7.9307
2024-02-20,7.9307
2024-03-20,7.1009
2024-04-20,7.9266
2024-05-20,7.9129
2024-06-20,8.5063
2024-07-20,8.5063
2024-08-20,8.5063
2024-09-20,8.4963
2024-10-20,8.4963
2024-11-20,8.4963
2024-12-20,7.9011
2025-01-20,7.9011
2025-02-20,7.9011
2025-03-20,8.6126
2025-04-20,8.8891
2025-05-20,8.929
2025-06-20,9.3016
2025-07-20,9.3103
2025-08-20,9.3103
2025-09-20,10.0475
2025-10-20,10.0475
2025-11-20,10.0475
2025-12-20,11.428
2026-01-20,11.428
2026-02-20,11.428
2026-03-20,11.428
2026-04-20,10.39
