date,roc
2018-12-20,12.4635
2019-01-20,13.2555
2019-02-20,13.2562
2019-03-20,13.2562
2019-04-20,14.379
2019-05-20,14.3488
2019-06-20,13.3288
2019-07-20,13.2504
2019-08-20,13.2483
2019-09-20,13.2672
2019-10-20,13.1809
2019-11-20,13.1809
2019-12-20,13.1809
2020-01-20,12.4384
2020-02-20,12.4384
2020-03-20,12.4384
2020-04-20,12.3612
2020-05-20,12.3608
2020-06-20,12.3608
2020-07-20,11.9768
2020-08-20,11.9768
2020-09-20,11.9768
2020-10-20,11.1305
2020-11-20,11.1295
2020-12-20,11.1295
2021-01-20,11.4309
2021-02-20,11.4309
2021-03-20,11.4309
2021-04-20,11.3617
2021-05-20,11.3602
2021-06-20,11.3602
2021-07-20,12.5655
2021-08-20,12.5686
2021-09-20,12.5686
2021-10-20,14.343
2021-11-20,14.3406
2021-12-20,14.3406
2022-01-20,14.9253
2022-02-20,14.9269
2022-03-20,14.923
2022-04-20,15.3215
2022-05-20,15.3232
2022-06-20,15.3167
2022-07-20,15.3136
2022-08-20,15.3136
2022-09-20,15.3136
2022-10-20,14.4471
2022-11-20,14.4471
2022-12-20,14.4479
2023-01-20,13.5457
2023-02-20,13.5457
2023-03-20,11.4564
2023-04-20,11.4351
2023-05-20,11.4339
2023-06-20,10.9247
2023-07-20,10.9314
2023-08-20,10.9314
2023-09-20,11.677
2023-10-20,11.7852
2023-11-20,11.7841
2023-12-20,11.5474
2024-01-20,11.6546
2024-02-20,11.6546
2024-03-20,11.6546
2024-04-20,11.6136
2024-05-20,11.6123
2024-06-20,11.973
2024-07-20,11.683
2024-08-20,11.6847
2024-09-20,11.6837
2024-10-20,11.3698
2024-11-20,11.3698
2024-12-20,11.3698
2025-01-20,11.5279
2025-02-20,11.5224
2025-03-20,11.5146
2025-04-20,12.126
2025-05-20,12.126
2025-06-20,12.4353
2025-07-20,12.4318
2025-08-20,12.4414
2025-09-20,12.4413
2025-10-20,13.2367
2025-11-20,13.2445
2025-12-20,13.2445
2026-01-20,14.0471
2026-02-20,14.0474
2026-03-20,14.0493
2026-04-20,13.6364
