date,roce
2014-04-20,8.2718
2014-05-20,8.2775
2014-06-20,8.5311
2014-07-20,8.4281
2014-08-20,8.4212
2014-09-20,8.2094
2014-10-20,8.2083
2014-11-20,8.2171
2014-12-20,8.3618
2015-01-20,8.3562
2015-02-20,8.3666
2015-03-20,8.0601
2015-04-20,8.056
2015-05-20,8.0586
2015-06-20,7.8982
2015-07-20,7.8515
2015-08-20,7.7991
2015-09-20,8.4387
2015-10-20,8.3601
2015-11-20,8.387
2015-12-20,8.3323
2016-01-20,8.3193
2016-02-20,8.3403
2016-03-20,8.0333
2016-04-20,8.0107
2016-05-20,8.0377
2016-06-20,7.7641
2016-07-20,7.7706
2016-08-20,7.7779
2016-09-20,7.4151
2016-10-20,7.4135
2016-11-20,7.4315
2016-12-20,7.4173
2017-01-20,7.4113
2017-02-20,7.4253
2017-03-20,7.7269
2017-04-20,7.5397
2017-05-20,7.5947
2017-06-20,8.4161
2017-07-20,8.3721
2017-08-20,8.3048
2017-09-20,8.7208
2017-10-20,8.7194
2017-11-20,8.7124
2017-12-20,8.6456
2018-01-20,8.6322
2018-02-20,8.642
2018-03-20,9.4655
2018-04-20,9.4587
2018-05-20,9.462
2018-06-20,10.1109
2018-07-20,10.091
2018-08-20,10.1093
2018-09-20,10.658
2018-10-20,10.6573
2018-11-20,10.6645
2018-12-20,10.6932
2019-01-20,10.6669
2019-02-20,10.6877
2019-03-20,9.9312
2019-04-20,9.9326
2019-05-20,9.988
2019-06-20,9.1836
2019-07-20,9.1838
2019-08-20,9.2655
2019-09-20,8.9003
2019-10-20,8.9041
2019-11-20,8.9044
2019-12-20,8.3525
2020-01-20,8.342
2020-02-20,8.3441
2020-03-20,7.7831
2020-04-20,7.7766
2020-05-20,7.7787
2020-06-20,6.5049
2020-07-20,6.4992
2020-08-20,6.5131
2020-09-20,4.9789
2020-10-20,4.9787
2020-11-20,4.9942
2020-12-20,4.633
2021-01-20,4.624
2021-02-20,4.6254
2021-03-20,5.4102
2021-04-20,5.4098
2021-05-20,5.4178
2021-06-20,7.4195
2021-07-20,7.416
2021-08-20,7.4223
2021-09-20,8.9626
2021-10-20,8.9624
2021-11-20,8.9695
2021-12-20,9.5429
2022-01-20,9.4905
2022-02-20,9.5264
2022-03-20,9.7145
2022-04-20,9.6821
2022-05-20,9.7021
2022-06-20,9.2344
2022-07-20,9.2125
2022-08-20,9.2244
2022-09-20,8.4144
2022-10-20,8.415
2022-11-20,8.4263
2022-12-20,8.8013
2023-01-20,8.7984
2023-02-20,8.8125
2023-03-20,8.5615
2023-04-20,8.5416
2023-05-20,8.5567
2023-06-20,9.0602
2023-07-20,8.9665
2023-08-20,8.9884
2023-09-20,9.4112
2023-10-20,9.4116
2023-11-20,9.4238
2023-12-20,8.6259
2024-01-20,8.6324
2024-02-20,8.6301
2024-03-20,9.4251
2024-04-20,9.4044
2024-05-20,9.4267
2024-06-20,8.9825
2024-07-20,8.9884
2024-08-20,9.0137
2024-09-20,8.9029
2024-10-20,8.9032
2024-11-20,8.9482
2024-12-20,9.8289
2025-01-20,9.8379
2025-02-20,9.8356
2025-03-20,9.8066
2025-04-20,9.7315
2025-05-20,9.7685
2025-06-20,9.6258
2025-07-20,9.552
2025-08-20,9.5919
2025-09-20,9.5925
2025-10-20,9.5944
2025-11-20,9.6262
2025-12-20,10.0211
2026-01-20,10.0105
2026-02-20,10.0197
2026-03-20,9.5298
2026-04-20,9.5215
