date,gross_margin
2016-10-16,31.9563
2016-11-16,33.5808
2016-12-16,32.1318
2017-01-16,32.1318
2017-02-16,34.7148
2017-03-16,32.8347
2017-04-16,32.8347
2017-05-16,34.2743
2017-06-16,32.6212
2017-07-16,32.6212
2017-08-16,34.1575
2017-09-16,32.949
2017-10-16,32.949
2017-11-16,33.7728
2017-12-16,32.5961
2018-01-16,32.5961
2018-02-16,32.5961
2018-03-16,33.3428
2018-04-16,33.3428
2018-05-16,34.2056
2018-06-16,32.6968
2018-07-16,32.6968
2018-08-16,33.3291
2018-09-16,31.8757
2018-10-16,31.8757
2018-11-16,31.8757
2018-12-16,31.62
2019-01-16,31.62
2019-02-16,31.62
2019-03-16,31.2716
2019-04-16,31.2716
2019-05-16,31.9455
2019-06-16,31.2197
2019-07-16,31.2266
2019-08-16,31.2266
2019-09-16,30.7626
2019-10-16,30.7626
2019-11-16,30.7626
2019-12-16,30.2791
2020-01-16,30.2791
2020-02-16,30.2791
2020-03-16,30.3327
2020-04-16,30.3327
2020-05-16,30.3327
2020-06-16,28.7293
2020-07-16,28.7293
2020-08-16,28.694
2020-09-16,28.7372
2020-10-16,28.7372
2020-11-16,28.7372
2020-12-16,31.3672
2021-01-16,30.5559
2021-02-16,30.5559
2021-03-16,31.7939
2021-04-16,31.7939
2021-05-16,31.7939
2021-06-16,32.7458
2021-07-16,32.7458
2021-08-16,32.8099
2021-09-16,33.8337
2021-10-16,33.8337
2021-11-16,33.0767
2021-12-16,34.5316
2022-01-16,34.5316
2022-02-16,33.6194
2022-03-16,34.3342
2022-04-16,33.2613
2022-05-16,34.8469
2022-06-16,33.7614
2022-07-16,33.7614
2022-08-16,33.7614
2022-09-16,33.4958
2022-10-16,33.4958
2022-11-16,33.4958
2022-12-16,32.984
2023-01-16,32.984
2023-02-16,32.984
2023-03-16,33.7459
2023-04-16,32.7848
2023-05-16,33.2533
2023-06-16,32.3673
2023-07-16,32.3673
2023-08-16,32.3673
2023-09-16,31.7747
2023-10-16,31.7747
2023-11-16,31.8118
2023-12-16,31.4658
2024-01-16,31.4658
2024-02-16,31.4658
2024-03-16,31.2831
2024-04-16,31.2831
2024-05-16,31.2831
2024-06-16,32.9519
2024-07-16,32.9519
2024-08-16,32.9519
2024-09-16,32.7268
2024-10-16,32.7268
2024-11-16,32.7268
2024-12-16,32.2618
2025-01-16,31.8033
2025-02-16,31.8033
2025-03-16,33.5878
2025-04-16,33.5878
2025-05-16,33.5878
2025-06-16,33.6742
2025-07-16,33.6742
2025-08-16,33.6742
2025-09-16,34.8988
2025-10-16,34.5798
2025-11-16,34.5798
2025-12-16,34.8494
2026-01-16,34.4848
2026-02-16,34.4848
2026-03-16,34.8298
2026-04-16,34.8298
