date,profit_margin
2025-05-16,6.2047
2025-06-16,6.6186
2025-07-16,6.6186
2025-08-16,6.6186
2025-09-16,6.5241
2025-10-16,6.5241
2025-11-16,6.5241
2025-12-16,7.0883
2026-01-16,7.0883
2026-02-16,7.0883
2026-03-16,8.207
2026-04-16,7.7713
