date,pe
2017-07-20,22.441
2017-08-20,24.2099
2017-09-20,24.0048
2017-10-20,23.614
2017-11-20,24.3554
2017-12-20,24.0767
2018-01-20,25.0854
2018-02-20,24.4187
2018-03-20,23.4665
2018-04-20,22.6006
2018-05-20,23.7666
2018-06-20,21.8045
2018-07-20,22.0866
2018-08-20,23.4809
2018-09-20,24.5624
2018-10-20,22.8073
2018-11-20,13.2923
2018-12-20,13.8372
2019-01-20,13.8376
2019-02-20,13.9558
2019-03-20,13.9544
2019-04-20,14.8302
2019-05-20,16.1653
2019-06-20,24.1635
2019-07-20,23.9614
2019-08-20,22.9262
2019-09-20,22.2379
2019-10-20,22.7471
2019-11-20,23.653
2019-12-20,24.8101
2020-01-20,25.0227
2020-02-20,22.5451
2020-03-20,21.6446
2020-04-20,17.0064
2020-05-20,20.0746
2020-06-20,20.6332
2020-07-20,23.911
2020-08-20,28.5547
2020-09-20,28.6742
2020-10-20,29.0381
2020-11-20,30.1353
2020-12-20,29.8677
2021-01-20,32.3362
2021-02-20,30.6919
2021-03-20,31.7114
2021-04-20,32.1582
2021-05-20,32.4068
2021-06-20,30.3868
2021-07-20,30.7573
2021-08-20,30.9701
2021-09-20,30.6676
2021-10-20,31.3377
2021-11-20,30.9676
2021-12-20,28.1617
2022-01-20,28.8505
2022-02-20,28.6028
2022-03-20,26.3596
2022-04-20,27.1754
2022-05-20,27.0997
2022-06-20,23.0453
2022-07-20,21.9594
2022-08-20,24.0141
2022-09-20,24.6624
2022-10-20,23.6523
2022-11-20,25.2631
2022-12-20,24.969
2023-01-20,23.9434
2023-02-20,23.1914
2023-03-20,22.9151
2023-04-20,23.0962
2023-05-20,24.6535
2023-06-20,25.1455
2023-07-20,26.082
2023-08-20,26.8088
2023-09-20,24.6304
2023-10-20,25.108
2023-11-20,24.3918
2023-12-20,24.413
2024-01-20,26.2642
2024-02-20,26.7877
2024-03-20,25.9256
2024-04-20,26.2895
2024-05-20,26.8707
2024-06-20,25.0775
2024-07-20,26.7497
2024-08-20,27.9453
2024-09-20,27.1738
2024-10-20,27.7249
2024-11-20,25.8386
2024-12-20,25.7944
2025-01-20,25.3691
2025-02-20,25.0174
2025-03-20,22.7768
2025-04-20,24.3267
2025-05-20,25.196
2025-06-20,26.3002
2025-07-20,27.2312
2025-08-20,26.6445
2025-09-20,24.6201
2025-10-20,24.899
2025-11-20,25.9865
2025-12-20,26.0628
2026-01-20,26.0591
2026-02-20,25.331
2026-03-20,25.1993
2026-04-20,24.7134
