date,gross_margin
2015-07-20,26.6881
2015-08-20,26.6649
2015-09-20,26.3336
2015-10-20,26.3336
2015-11-20,26.247
2015-12-20,25.2759
2016-01-20,25.2759
2016-02-20,25.2757
2016-03-20,25.2583
2016-04-20,26.1401
2016-05-20,26.119
2016-06-20,26.4354
2016-07-20,26.4354
2016-08-20,26.3527
2016-09-20,24.5908
2016-10-20,24.5908
2016-11-20,24.4952
2016-12-20,24.675
2017-01-20,24.675
2017-02-20,24.675
2017-03-20,24.4143
2017-04-20,26.3806
2017-05-20,26.5963
2017-06-20,27.043
2017-07-20,27.043
2017-08-20,27.0181
2017-09-20,27.0193
2017-10-20,27.0247
2017-11-20,26.9582
2017-12-20,27.4662
2018-01-20,27.5892
2018-02-20,27.5891
2018-03-20,27.5891
2018-04-20,28.5956
2018-05-20,28.6935
2018-06-20,28.8281
2018-07-20,28.8281
2018-08-20,28.8281
2018-09-20,28.0015
2018-10-20,28.0015
2018-11-20,28.0015
2018-12-20,28.5934
2019-01-20,28.5934
2019-02-20,28.5934
2019-03-20,33.2941
2019-04-20,31.5964
2019-05-20,32.4043
2019-06-20,28.822
2019-07-20,28.822
2019-08-20,28.822
2019-09-20,30.0991
2019-10-20,30.0991
2019-11-20,30.0991
2019-12-20,29.1633
2020-01-20,29.1633
2020-02-20,29.1633
2020-03-20,33.6293
2020-04-20,31.4891
2020-05-20,31.4585
2020-06-20,29.9413
2020-07-20,29.2168
2020-08-20,29.2726
2020-09-20,29.0771
2020-10-20,29.0771
2020-11-20,29.1414
2020-12-20,29.6003
2021-01-20,29.6003
2021-02-20,29.6003
2021-03-20,29.6003
2021-04-20,33.1944
2021-05-20,33.1944
2021-06-20,33.5213
2021-07-20,33.5213
2021-08-20,33.5213
2021-09-20,35.4378
2021-10-20,35.4378
2021-11-20,35.4378
2021-12-20,36.1121
2022-01-20,36.1121
2022-02-20,36.1121
2022-03-20,35.6404
2022-04-20,34.8831
2022-05-20,34.8097
2022-06-20,32.275
2022-07-20,32.275
2022-08-20,32.275
2022-09-20,29.4661
2022-10-20,29.4661
2022-11-20,29.4661
2022-12-20,32.975
2023-01-20,32.975
2023-02-20,32.975
2023-03-20,32.2007
2023-04-20,30.1039
2023-05-20,29.9707
2023-06-20,29.4133
2023-07-20,29.3983
2023-08-20,29.3983
2023-09-20,28.4831
2023-10-20,28.4831
2023-11-20,28.4831
2023-12-20,27.5795
2024-01-20,27.5559
2024-02-20,27.5559
2024-03-20,27.5559
2024-04-20,28.2254
2024-05-20,28.5742
2024-06-20,28.5011
2024-07-20,28.2202
2024-08-20,28.2202
2024-09-20,27.9811
2024-10-20,27.9811
2024-11-20,27.9811
2024-12-20,28.8089
2025-01-20,28.8089
2025-02-20,28.8089
2025-03-20,30.4174
2025-04-20,27.5749
2025-05-20,27.5749
2025-06-20,27.8281
2025-07-20,27.8326
2025-08-20,27.8326
2025-09-20,28.8811
2025-10-20,28.8811
2025-11-20,28.8811
2025-12-20,27.4632
2026-01-20,27.4632
2026-02-20,27.4632
2026-03-20,27.4632
2026-04-20,26.5758
