date,div_yield
2015-03-20,1.3839
2015-04-20,1.4143
2015-05-20,1.4293
2015-06-20,1.4825
2015-07-20,1.3953
2015-08-20,1.2841
2015-09-20,1.3712
2015-10-20,1.3621
2015-11-20,1.4633
2015-12-20,1.4178
2016-01-20,1.5025
2016-02-20,1.5681
2016-03-20,1.5628
2016-04-20,1.5361
2016-05-20,1.5091
2016-06-20,1.4108
2016-07-20,1.4202
2016-08-20,1.3925
2016-09-20,1.3695
2016-10-20,1.371
2016-11-20,1.5171
2016-12-20,1.4983
2017-01-20,1.4395
2017-02-20,1.3577
2017-03-20,1.4262
2017-04-20,1.4572
2017-05-20,1.3825
2017-06-20,1.349
2017-07-20,1.3732
2017-08-20,1.3452
2017-09-20,1.3289
2017-10-20,1.3165
2017-11-20,1.323
2017-12-20,1.2934
2018-01-20,1.2309
2018-02-20,1.3451
2018-03-20,1.453
2018-04-20,1.3514
2018-05-20,1.33
2018-06-20,1.3842
2018-07-20,1.3574
2018-08-20,1.2791
2018-09-20,1.3252
2018-10-20,1.4726
2018-11-20,1.5328
2018-12-20,1.4898
2019-01-20,1.502
2019-02-20,1.5551
2019-03-20,1.4228
2019-04-20,1.3819
2019-05-20,1.4095
2019-06-20,1.4077
2019-07-20,1.4586
2019-08-20,1.5257
2019-09-20,1.461
2019-10-20,1.5145
2019-11-20,1.3909
2019-12-20,1.2705
2020-01-20,1.2466
2020-02-20,1.2031
2020-03-20,1.7173
2020-04-20,1.5985
2020-05-20,1.5748
2020-06-20,1.3655
2020-07-20,1.2992
2020-08-20,1.2423
2020-09-20,1.2136
2020-10-20,1.0845
2020-11-20,1.2178
2020-12-20,1.1037
2021-01-20,1.0238
2021-02-20,1.0757
2021-03-20,0.9991
2021-04-20,0.9613
2021-05-20,0.9035
2021-06-20,1.0803
2021-07-20,1.0403
2021-08-20,1.0432
2021-09-20,1.0772
2021-10-20,1.0201
2021-11-20,1.0918
2021-12-20,1.1884
2022-01-20,1.1687
2022-02-20,1.1899
2022-03-20,1.1858
2022-04-20,1.1693
2022-05-20,1.3269
2022-06-20,1.4236
2022-07-20,1.3493
2022-08-20,1.3133
2022-09-20,1.2379
2022-10-20,1.2649
2022-11-20,1.2697
2022-12-20,1.2986
2023-01-20,1.401
2023-02-20,1.3879
2023-03-20,1.4549
2023-04-20,1.4263
2023-05-20,1.3962
2023-06-20,1.3379
2023-07-20,1.2452
2023-08-20,1.3226
2023-09-20,1.2826
2023-10-20,1.2995
2023-11-20,1.3393
2023-12-20,1.2681
2024-01-20,1.1617
2024-02-20,1.1327
2024-03-20,1.1647
2024-04-20,1.1296
2024-05-20,1.0981
2024-06-20,1.0431
2024-07-20,1.0377
2024-08-20,1.0809
2024-09-20,1.0578
2024-10-20,1.0965
2024-11-20,1.1849
2024-12-20,1.1611
2025-01-20,1.2086
2025-02-20,1.256
2025-03-20,1.2371
2025-04-20,1.1987
2025-05-20,1.1584
2025-06-20,1.1418
2025-07-20,1.1893
2025-08-20,1.2274
2025-09-20,1.1806
2025-10-20,1.1672
2025-11-20,1.174
2025-12-20,1.1739
2026-01-20,1.1819
2026-02-20,1.1821
2026-03-20,1.297
2026-04-20,1.2248
