date,div_yield
2015-03-20,1.8158
2015-04-20,1.5484
2015-05-20,1.4839
2015-06-20,1.4759
2015-07-20,1.6066
2015-08-20,1.7586
2015-09-20,1.9722
2015-10-20,1.7998
2015-11-20,1.7039
2015-12-20,1.7286
2016-01-20,2.0683
2016-02-20,2.1468
2016-03-20,2.0717
2016-04-20,2.0618
2016-05-20,2.1919
2016-06-20,2.1161
2016-07-20,1.9457
2016-08-20,1.9368
2016-09-20,1.9703
2016-10-20,1.8742
2016-11-20,1.7945
2016-12-20,1.8123
2017-01-20,1.7712
2017-02-20,1.6945
2017-03-20,1.6802
2017-04-20,1.7181
2017-05-20,1.7716
2017-06-20,1.7883
2017-07-20,1.9418
2017-08-20,1.9121
2017-09-20,1.8806
2017-10-20,1.8668
2017-11-20,1.841
2017-12-20,1.8845
2018-01-20,1.7689
2018-02-20,1.9281
2018-03-20,1.8458
2018-04-20,1.9822
2018-05-20,1.9069
2018-06-20,2.2995
2018-07-20,2.3423
2018-08-20,2.4747
2018-09-20,2.455
2018-10-20,2.6495
2018-11-20,2.5722
2018-12-20,2.6689
2019-01-20,2.6074
2019-02-20,2.4415
2019-03-20,2.1666
2019-04-20,2.0462
2019-05-20,2.3293
2019-06-20,2.2724
2019-07-20,2.3967
2019-08-20,2.4083
2019-09-20,2.291
2019-10-20,2.3408
2019-11-20,2.3649
2019-12-20,2.2857
2020-01-20,2.1852
2020-02-20,2.1987
2020-03-20,2.4131
2020-04-20,2.3189
2020-05-20,2.2949
2020-06-20,2.3163
2020-07-20,2.1479
2020-08-20,2.1297
2020-09-20,2.1242
2020-10-20,2.1321
2020-11-20,2.0914
2020-12-20,2.1043
2021-01-20,1.9898
2021-02-20,1.923
2021-03-20,2.0832
2021-04-20,2.0384
2021-05-20,2.0247
2021-06-20,2.0357
2021-07-20,2.0387
2021-08-20,2.0908
2021-09-20,2.0135
2021-10-20,2.0401
2021-11-20,2.0347
2021-12-20,2.002
2022-01-20,2.0175
2022-02-20,2.0513
2022-03-20,2.1944
2022-04-20,2.2568
2022-05-20,2.2701
2022-06-20,2.2418
2022-07-20,2.4183
2022-08-20,2.4811
2022-09-20,2.6476
2022-10-20,2.7232
2022-11-20,2.6594
2022-12-20,2.7202
2023-01-20,2.6176
2023-02-20,2.5844
2023-03-20,2.6249
2023-04-20,2.5112
2023-05-20,2.6012
2023-06-20,2.6108
2023-07-20,2.7478
2023-08-20,2.7494
2023-09-20,2.7615
2023-10-20,2.8776
2023-11-20,2.7964
2023-12-20,2.9879
2024-01-20,2.9896
2024-02-20,2.8945
2024-03-20,2.7457
2024-04-20,2.7559
2024-05-20,2.6572
2024-06-20,2.8231
2024-07-20,2.8305
2024-08-20,2.9651
2024-09-20,3.1205
2024-10-20,2.6422
2024-11-20,2.6215
2024-12-20,2.6813
2025-01-20,2.9951
2025-02-20,3.0047
2025-03-20,2.9565
2025-04-20,3.0625
2025-05-20,2.8902
2025-06-20,2.5964
2025-07-20,2.601
2025-08-20,2.4415
2025-09-20,2.3953
2025-10-20,2.3784
2025-11-20,2.3551
2025-12-20,2.3566
2026-01-20,2.2615
2026-02-20,2.2787
2026-03-20,2.3397
2026-04-20,2.271
