date,gross_margin
2013-01-16,42.6256
2013-02-16,42.1857
2013-03-16,42.1857
2013-04-16,42.1857
2013-05-16,43.3423
2013-06-16,43.3095
2013-07-16,42.0914
2013-08-16,42.0914
2013-09-16,42.0914
2013-10-16,42.3825
2013-11-16,42.3649
2013-12-16,42.3054
2014-01-16,42.3054
2014-02-16,40.808
2014-03-16,40.808
2014-04-16,40.808
2014-05-16,42.8645
2014-06-16,42.7241
2014-07-16,42.7241
2014-08-16,42.0195
2014-09-16,42.0195
2014-10-16,42.0195
2014-11-16,43.203
2014-12-16,43.3997
2015-01-16,43.3998
2015-02-16,43.6223
2015-03-16,43.6223
2015-04-16,43.6223
2015-05-16,42.9198
2015-06-16,42.9751
2015-07-16,42.9751
2015-08-16,42.4171
2015-09-16,42.4171
2015-10-16,42.4149
2015-11-16,42.3445
2015-12-16,42.3604
2016-01-16,42.3604
2016-02-16,42.5892
2016-03-16,42.6694
2016-04-16,43.0188
2016-05-16,43.0206
2016-06-16,42.9206
2016-07-16,42.8726
2016-08-16,42.8726
2016-09-16,42.973
2016-10-16,43.0503
2016-11-16,43.0382
2016-12-16,43.3601
2017-01-16,43.3325
2017-02-16,43.3325
2017-03-16,43.7813
2017-04-16,43.6896
2017-05-16,43.6411
2017-06-16,43.7473
2017-07-16,43.6427
2017-08-16,43.6427
2017-09-16,43.7914
2017-10-16,43.7912
2017-11-16,43.889
2017-12-16,44.2005
2018-01-16,44.0721
2018-02-16,44.0721
2018-03-16,44.0691
2018-04-16,44.1045
2018-05-16,44.0151
2018-06-16,44.2941
2018-07-16,44.158
2018-08-16,44.158
2018-09-16,44.3234
2018-10-16,44.209
2018-11-16,44.1787
2018-12-16,44.2435
2019-01-16,44.7253
2019-02-16,44.7253
2019-03-16,44.7253
2019-04-16,45.6785
2019-05-16,45.6785
2019-06-16,45.7115
2019-07-16,45.5752
2019-08-16,45.5707
2019-09-16,45.7167
2019-10-16,45.5623
2019-11-16,45.5623
2019-12-16,45.5726
2020-01-16,45.4482
2020-02-16,45.4482
2020-03-16,45.4482
2020-04-16,45.0567
2020-05-16,45.0567
2020-06-16,45.0567
2020-07-16,44.7596
2020-08-16,44.7596
2020-09-16,44.7596
2020-10-16,46.2938
2020-11-16,46.2938
2020-12-16,46.2938
2021-01-16,46.5125
2021-02-16,46.5125
2021-03-16,46.5125
2021-04-16,46.6903
2021-05-16,46.6903
2021-06-16,46.6903
2021-07-16,47.019
2021-08-16,47.0147
2021-09-16,47.0147
2021-10-16,47.3894
2021-11-16,47.3874
2021-12-16,47.3874
2022-01-16,47.4518
2022-02-16,47.4507
2022-03-16,47.4418
2022-04-16,48.3306
2022-05-16,48.3306
2022-06-16,48.5337
2022-07-16,48.5253
2022-08-16,48.5253
2022-09-16,48.5253
2022-10-16,48.3009
2022-11-16,48.3009
2022-12-16,48.3009
2023-01-16,48.1805
2023-02-16,48.1805
2023-03-16,47.5684
2023-04-16,47.4554
2023-05-16,47.8119
2023-06-16,47.515
2023-07-16,47.4283
2023-08-16,47.4283
2023-09-16,47.389
2023-10-16,47.5462
2023-11-16,47.5462
2023-12-16,47.1782
2024-01-16,47.0477
2024-02-16,47.0477
2024-03-16,47.218
2024-04-16,47.1036
2024-05-16,47.1036
2024-06-16,47.5888
2024-07-16,47.4337
2024-08-16,47.4375
2024-09-16,47.5904
2024-10-16,47.843
2024-11-16,47.843
2024-12-16,47.843
2025-01-16,49.2334
2025-02-16,49.2329
2025-03-16,49.3873
2025-04-16,50.0864
2025-05-16,50.0864
2025-06-16,50.1104
2025-07-16,49.9628
2025-08-16,49.9592
2025-09-16,50.0979
2025-10-16,50.2987
2025-11-16,50.3221
2025-12-16,50.3221
2026-01-16,50.5601
2026-02-16,50.5614
2026-03-16,50.7412
2026-04-16,50.3109
