date,gross_margin
2013-11-16,25.4798
2013-12-16,26.1439
2014-01-16,26.1495
2014-02-16,26.1603
2014-03-16,25.6533
2014-04-16,25.6578
2014-05-16,25.682
2014-06-16,25.2688
2014-07-16,26.4036
2014-08-16,26.4012
2014-09-16,25.7755
2014-10-16,25.8061
2014-11-16,26.0664
2014-12-16,26.4919
2015-01-16,26.5005
2015-02-16,26.4989
2015-03-16,25.8417
2015-04-16,25.6181
2015-05-16,25.5151
2015-06-16,25.5375
2015-07-16,26.4679
2015-08-16,26.4726
2015-09-16,26.1274
2015-10-16,26.129
2015-11-16,26.4579
2015-12-16,27.2777
2016-01-16,27.3049
2016-02-16,27.3057
2016-03-16,26.4654
2016-04-16,26.4912
2016-05-16,26.3998
2016-06-16,25.7154
2016-07-16,26.911
2016-08-16,26.9153
2016-09-16,25.8122
2016-10-16,25.8346
2016-11-16,25.8269
2016-12-16,27.2556
2017-01-16,27.2822
2017-02-16,27.2748
2017-03-16,26.7335
2017-04-16,26.684
2017-05-16,26.8148
2017-06-16,27.2874
2017-07-16,28.7022
2017-08-16,28.706
2017-09-16,27.5734
2017-10-16,27.5771
2017-11-16,27.6192
2017-12-16,28.2729
2018-01-16,28.3057
2018-02-16,28.3056
2018-03-16,27.2202
2018-04-16,27.2324
2018-05-16,27.2404
2018-06-16,27.0314
2018-07-16,28.1696
2018-08-16,28.1733
2018-09-16,26.7953
2018-10-16,26.8082
2018-11-16,26.8788
2018-12-16,27.608
2019-01-16,27.6245
2019-02-16,27.6463
2019-03-16,26.0752
2019-04-16,26.0803
2019-05-16,26.2612
2019-06-16,25.7071
2019-07-16,26.6893
2019-08-16,26.6937
2019-09-16,25.1345
2019-10-16,25.146
2019-11-16,25.1221
2019-12-16,26.2298
2020-01-16,26.2545
2020-02-16,26.3089
2020-03-16,25.1728
2020-04-16,25.1858
2020-05-16,25.2647
2020-06-16,24.7986
2020-07-16,25.8623
2020-08-16,25.8619
2020-09-16,23.9253
2020-10-16,23.919
2020-11-16,24.422
2020-12-16,25.1556
2021-01-16,25.2111
2021-02-16,25.2091
2021-03-16,23.7329
2021-04-16,23.7438
2021-05-16,24.1643
2021-06-16,24.6016
2021-07-16,25.1518
2021-08-16,25.1549
2021-09-16,25.179
2021-10-16,25.2097
2021-11-16,25.2767
2021-12-16,25.9034
2022-01-16,25.9415
2022-02-16,25.9404
2022-03-16,25.1081
2022-04-16,25.1293
2022-05-16,25.2451
2022-06-16,25.4695
2022-07-16,25.861
2022-08-16,25.8549
2022-09-16,25.5124
2022-10-16,25.541
2022-11-16,25.5705
2022-12-16,25.2827
2023-01-16,25.3298
2023-02-16,25.3311
2023-03-16,25.0548
2023-04-16,25.0626
2023-05-16,25.1084
2023-06-16,24.5568
2023-07-16,25.0122
2023-08-16,25.0164
2023-09-16,24.5647
2023-10-16,24.5935
2023-11-16,24.5901
2023-12-16,25.7599
2024-01-16,25.7835
2024-02-16,25.7782
2024-03-16,25.2837
2024-04-16,25.3024
2024-05-16,25.5729
2024-06-16,26.0323
2024-07-16,26.3464
2024-08-16,26.3206
2024-09-16,26.3412
2024-10-16,26.3704
2024-11-16,26.3734
2024-12-16,26.6164
2025-01-16,26.6505
2025-02-16,26.6475
2025-03-16,26.4767
2025-04-16,26.4969
2025-05-16,26.5384
2025-06-16,27.1285
2025-07-16,27.6727
2025-08-16,27.6376
2025-09-16,26.8087
2025-10-16,26.8405
2025-11-16,26.8863
2025-12-16,27.5073
2026-01-16,27.5273
2026-02-16,27.5224
2026-03-16,27.1547
2026-04-16,27.1868
