date,roa
2017-05-16,1.9037
2017-06-16,2.1456
2017-07-16,2.1456
2017-08-16,2.1456
2017-09-16,2.2894
2017-10-16,2.2894
2017-11-16,2.2894
2017-12-16,2.4407
2018-01-16,2.4407
2018-02-16,2.4407
2018-03-16,3.0327
2018-04-16,2.6313
2018-05-16,2.6283
2018-06-16,2.6537
2018-07-16,2.6537
2018-08-16,2.6448
2018-09-16,2.6169
2018-10-16,2.6169
2018-11-16,2.6169
2018-12-16,2.6286
2019-01-16,2.6313
2019-02-16,2.6347
2019-03-16,2.7637
2019-04-16,2.3933
2019-05-16,2.3957
2019-06-16,2.2143
2019-07-16,2.2143
2019-08-16,2.2143
2019-09-16,1.8906
2019-10-16,1.8906
2019-11-16,1.8953
2019-12-16,1.5707
2020-01-16,1.5707
2020-02-16,1.5707
2020-03-16,1.18
2020-04-16,1.2047
2020-05-16,1.2091
2020-06-16,1.0608
2020-07-16,1.0563
2020-08-16,1.0563
2020-09-16,0.9668
2020-10-16,0.9668
2020-11-16,0.9668
2020-12-16,1.114
2021-01-16,1.114
2021-02-16,1.114
2021-03-16,1.3893
2021-04-16,1.3181
2021-05-16,1.3181
2021-06-16,1.8765
2021-07-16,1.8755
2021-08-16,1.8738
2021-09-16,2.181
2021-10-16,2.181
2021-11-16,2.1788
2021-12-16,2.3907
2022-01-16,2.3907
2022-02-16,2.3907
2022-03-16,2.634
2022-04-16,2.5742
2022-05-16,2.5742
2022-06-16,2.3541
2022-07-16,2.354
2022-08-16,2.354
2022-09-16,2.3518
2022-10-16,2.3518
2022-11-16,2.3518
2022-12-16,2.0345
2023-01-16,2.0345
2023-02-16,2.0341
2023-03-16,2.0648
2023-04-16,1.9933
2023-05-16,1.9933
2023-06-16,1.6539
2023-07-16,1.6539
2023-08-16,1.6534
2023-09-16,1.3207
2023-10-16,1.3207
2023-11-16,1.313
2023-12-16,1.284
2024-01-16,1.284
2024-02-16,1.284
2024-03-16,1.2734
2024-04-16,1.1279
2024-05-16,1.1279
2024-06-16,1.2982
2024-07-16,1.2982
2024-08-16,1.2982
2024-09-16,1.5632
2024-10-16,1.5632
2024-11-16,1.5632
2024-12-16,1.7144
2025-01-16,1.7144
2025-02-16,1.7144
2025-03-16,1.5447
2025-04-16,1.8412
2025-05-16,1.8412
2025-06-16,1.9658
2025-07-16,1.9658
2025-08-16,1.9658
2025-09-16,1.947
2025-10-16,1.947
2025-11-16,1.947
2025-12-16,2.0637
2026-01-16,2.0637
2026-02-16,2.0637
2026-03-16,1.7065
2026-04-16,2.2564
