date,div_yield
2013-10-16,2.0532
2013-11-16,1.9696
2013-12-16,1.9614
2014-01-16,1.9049
2014-02-16,1.9373
2014-03-16,1.9725
2014-04-16,1.9657
2014-05-16,1.9707
2014-06-16,1.9279
2014-07-16,1.8963
2014-08-16,1.9397
2014-09-16,1.9233
2014-10-16,2.0776
2014-11-16,1.9137
2014-12-16,2.0256
2015-01-16,1.9938
2015-02-16,1.9441
2015-03-16,1.9783
2015-04-16,1.9676
2015-05-16,1.9671
2015-06-16,2.0126
2015-07-16,1.9883
2015-08-16,2.0457
2015-09-16,2.1651
2015-10-16,2.1346
2015-11-16,2.1301
2015-12-16,2.1128
2016-01-16,2.3394
2016-02-16,2.3313
2016-03-16,2.2306
2016-04-16,2.1744
2016-05-16,2.1933
2016-06-16,2.1966
2016-07-16,2.1178
2016-08-16,2.1105
2016-09-16,2.1513
2016-10-16,2.1573
2016-11-16,2.1319
2016-12-16,2.0654
2017-01-16,2.0592
2017-02-16,2.0051
2017-03-16,1.9546
2017-04-16,2.0021
2017-05-16,1.9719
2017-06-16,1.9582
2017-07-16,1.9844
2017-08-16,1.9915
2017-09-16,1.9875
2017-10-16,1.9485
2017-11-16,1.936
2017-12-16,1.8876
2018-01-16,1.8242
2018-02-16,1.8711
2018-03-16,1.8682
2018-04-16,1.9326
2018-05-16,1.903
2018-06-16,1.8755
2018-07-16,1.8478
2018-08-16,1.8368
2018-09-16,1.8025
2018-10-16,1.8759
2018-11-16,1.9438
2018-12-16,2.0679
2019-01-16,2.0685
2019-02-16,1.9681
2019-03-16,1.9496
2019-04-16,1.9011
2019-05-16,1.9354
2019-06-16,1.9442
2019-07-16,1.8765
2019-08-16,1.9676
2019-09-16,1.9078
2019-10-16,1.9237
2019-11-16,1.8555
2019-12-16,1.8284
2020-01-16,1.7798
2020-02-16,1.782
2020-03-16,2.5416
2020-04-16,2.1627
2020-05-16,2.1148
2020-06-16,1.9411
2020-07-16,1.8802
2020-08-16,1.7844
2020-09-16,1.7776
2020-10-16,1.7232
2020-11-16,1.654
2020-12-16,1.6333
2021-01-16,1.5653
2021-02-16,1.4688
2021-03-16,1.4641
2021-04-16,1.3801
2021-05-16,1.3784
2021-06-16,1.3733
2021-07-16,1.3503
2021-08-16,1.3114
2021-09-16,1.3275
2021-10-16,1.3323
2021-11-16,1.2777
2021-12-16,1.2936
2022-01-16,1.2963
2022-02-16,1.3624
2022-03-16,1.4176
2022-04-16,1.4108
2022-05-16,1.5613
2022-06-16,1.7429
2022-07-16,1.6565
2022-08-16,1.5039
2022-09-16,1.7
2022-10-16,1.8432
2022-11-16,1.6833
2022-12-16,1.7458
2023-01-16,1.6839
2023-02-16,1.6704
2023-03-16,1.7331
2023-04-16,1.6648
2023-05-16,1.6798
2023-06-16,1.5671
2023-07-16,1.5355
2023-08-16,1.5719
2023-09-16,1.5523
2023-10-16,1.5818
2023-11-16,1.5418
2023-12-16,1.4883
2024-01-16,1.4886
2024-02-16,1.4173
2024-03-16,1.3938
2024-04-16,1.4135
2024-05-16,1.356
2024-06-16,1.3356
2024-07-16,1.2848
2024-08-16,1.3187
2024-09-16,1.3119
2024-10-16,1.273
2024-11-16,1.2697
2024-12-16,1.2368
2025-01-16,1.2649
2025-02-16,1.2326
2025-03-16,1.3503
2025-04-16,1.4464
2025-05-16,1.2868
2025-06-16,1.276
2025-07-16,1.2317
2025-08-16,1.2027
2025-09-16,1.1893
2025-10-16,1.174
2025-11-16,1.1605
2025-12-16,1.154
2026-01-16,1.1375
2026-02-16,1.159
2026-03-16,1.1942
2026-04-16,1.1379
