date,profit_margin
2012-02-20,4.3822
2012-03-20,4.3822
2012-04-20,4.3878
2012-05-20,3.765
2012-06-20,3.766
2012-07-20,3.766
2012-08-20,3.7712
2012-09-20,3.4489
2012-10-20,3.4681
2012-11-20,3.6477
2012-12-20,3.6297
2013-01-20,3.6297
2013-02-20,3.6239
2013-03-20,3.6239
2013-04-20,4.2022
2013-05-20,4.1572
2013-06-20,4.5685
2013-07-20,4.5685
2013-08-20,4.5914
2013-09-20,5.1273
2013-10-20,5.1094
2013-11-20,5.1094
2013-12-20,5.4471
2014-01-20,5.4471
2014-02-20,5.4465
2014-03-20,5.4465
2014-04-20,5.4318
2014-05-20,5.4359
2014-06-20,5.4043
2014-07-20,5.4008
2014-08-20,5.4008
2014-09-20,5.9059
2014-10-20,5.8852
2014-11-20,5.8852
2014-12-20,6.2291
2015-01-20,6.2291
2015-02-20,6.2291
2015-03-20,6.2291
2015-04-20,6.5936
2015-05-20,6.5936
2015-06-20,6.9493
2015-07-20,6.9448
2015-08-20,6.9448
2015-09-20,7.0275
2015-10-20,7.0275
2015-11-20,7.0275
2015-12-20,6.6559
2016-01-20,6.6559
2016-02-20,6.6559
2016-03-20,6.6559
2016-04-20,6.6256
2016-05-20,6.5962
2016-06-20,6.1279
2016-07-20,6.1279
2016-08-20,6.1279
2016-09-20,5.8457
2016-10-20,5.8457
2016-11-20,5.8457
2016-12-20,5.9901
2017-01-20,5.9901
2017-02-20,5.9901
2017-03-20,5.9901
2017-04-20,6.6672
2017-05-20,6.6672
2017-06-20,6.833
2017-07-20,6.833
2017-08-20,6.833
2017-09-20,6.9184
2017-10-20,6.9184
2017-11-20,6.9184
2017-12-20,7.0212
2018-01-20,7.0212
2018-02-20,7.0212
2018-03-20,7.0212
2018-04-20,7.0912
2018-05-20,7.0912
2018-06-20,7.3722
2018-07-20,7.3722
2018-08-20,7.3722
2018-09-20,7.5089
2018-10-20,7.5089
2018-11-20,7.5089
2018-12-20,7.3206
2019-01-20,7.3206
2019-02-20,7.3206
2019-03-20,7.3206
2019-04-20,6.6379
2019-05-20,6.5221
2019-06-20,6.1946
2019-07-20,6.1946
2019-08-20,6.1946
2019-09-20,5.9623
2019-10-20,5.9481
2019-11-20,5.9481
2019-12-20,5.9036
2020-01-20,5.9041
2020-02-20,5.9041
2020-03-20,5.9041
2020-04-20,6.044
2020-05-20,6.044
2020-06-20,6.1165
2020-07-20,6.1173
2020-08-20,6.1173
2020-09-20,6.2469
2020-10-20,6.2469
2020-11-20,6.2469
2020-12-20,6.6783
2021-01-20,6.6783
2021-02-20,6.6783
2021-03-20,6.6783
2021-04-20,7.3374
2021-05-20,7.3374
2021-06-20,8.4218
2021-07-20,8.4218
2021-08-20,8.4218
2021-09-20,9.553
2021-10-20,9.553
2021-11-20,9.553
2021-12-20,10.3139
2022-01-20,10.3139
2022-02-20,10.3139
2022-03-20,11.0241
2022-04-20,10.8015
2022-05-20,10.8015
2022-06-20,11.3796
2022-07-20,11.3796
2022-08-20,11.3796
2022-09-20,11.5179
2022-10-20,11.5179
2022-11-20,11.5179
2022-12-20,11.2534
2023-01-20,11.2534
2023-02-20,11.2534
2023-03-20,11.0586
2023-04-20,10.6319
2023-05-20,10.6319
2023-06-20,9.5433
2023-07-20,9.5433
2023-08-20,9.5433
2023-09-20,8.6426
2023-10-20,8.6426
2023-11-20,8.6426
2023-12-20,8.2768
2024-01-20,8.2768
2024-02-20,8.2768
2024-03-20,8.5661
2024-04-20,8.3165
2024-05-20,8.3165
2024-06-20,8.9101
2024-07-20,8.9101
2024-08-20,8.9101
2024-09-20,9.3155
2024-10-20,9.3155
2024-11-20,9.3155
2024-12-20,9.5688
2025-01-20,9.5688
2025-02-20,9.5688
2025-03-20,11.5779
2025-04-20,10.2392
2025-05-20,10.2392
2025-06-20,10.4933
2025-07-20,10.5034
2025-08-20,10.6069
2025-09-20,10.2615
2025-10-20,10.2615
2025-11-20,10.2609
2025-12-20,10.5071
2026-01-20,10.4983
2026-02-20,10.4983
2026-03-20,11.9295
2026-04-20,11.3176
