date,pe
2023-02-16,12.1026
2023-03-16,11.3633
2023-04-16,12.6073
2023-05-16,12.7479
2023-06-16,15.1954
2023-07-16,15.1191
2023-08-16,15.6048
2023-09-16,18.3547
2023-10-16,17.6717
2023-11-16,16.4345
2023-12-16,17.9597
2024-01-16,18.8093
2024-02-16,17.8498
2024-03-16,18.8955
2024-04-16,19.6782
2024-05-16,19.341
2024-06-16,15.5103
2024-07-16,16.469
2024-08-16,16.2468
2024-09-16,13.6565
2024-10-16,13.2389
2024-11-16,13.0247
2024-12-16,11.6233
2025-01-16,11.3712
2025-02-16,11.888
2025-03-16,11.8137
2025-04-16,12.2361
2025-05-16,12.5464
2025-06-16,12.4555
2025-07-16,14.2113
2025-08-16,14.9499
2025-09-16,14.9741
2025-10-16,16.1006
2025-11-16,19.2579
2025-12-16,16.9831
2026-01-16,18.2415
2026-02-16,22.5879
2026-03-16,22.7947
2026-04-16,22.9916
