date,profit_margin
2012-06-20,9.2208
2012-07-20,9.1844
2012-08-20,9.1348
2012-09-20,8.5057
2012-10-20,8.4681
2012-11-20,8.4525
2012-12-20,8.6194
2013-01-20,8.5759
2013-02-20,8.23
2013-03-20,8.2246
2013-04-20,8.499
2013-05-20,8.423
2013-06-20,8.1984
2013-07-20,8.1682
2013-08-20,8.1949
2013-09-20,8.3665
2013-10-20,8.3514
2013-11-20,8.3613
2013-12-20,8.4432
2014-01-20,8.413
2014-02-20,8.4524
2014-03-20,8.4206
2014-04-20,8.3068
2014-05-20,8.4003
2014-06-20,8.061
2014-07-20,8.0547
2014-08-20,8.0936
2014-09-20,8.3773
2014-10-20,8.3634
2014-11-20,8.3548
2014-12-20,7.8363
2015-01-20,7.8463
2015-02-20,7.8462
2015-03-20,7.8194
2015-04-20,7.5615
2015-05-20,7.7681
2015-06-20,7.2217
2015-07-20,7.2606
2015-08-20,7.2866
2015-09-20,7.7628
2015-10-20,7.7552
2015-11-20,7.7258
2015-12-20,7.5367
2016-01-20,7.6359
2016-02-20,7.562
2016-03-20,7.5681
2016-04-20,7.4327
2016-05-20,7.7736
2016-06-20,7.353
2016-07-20,7.3696
2016-08-20,7.4061
2016-09-20,7.5011
2016-10-20,7.4829
2016-11-20,7.5032
2016-12-20,7.2701
2017-01-20,7.2669
2017-02-20,7.2643
2017-03-20,7.2769
2017-04-20,8.1895
2017-05-20,8.2265
2017-06-20,8.3702
2017-07-20,8.4351
2017-08-20,8.4412
2017-09-20,8.6335
2017-10-20,8.6376
2017-11-20,8.6477
2017-12-20,8.9476
2018-01-20,8.9656
2018-02-20,9.0294
2018-03-20,9.0205
2018-04-20,9.2709
2018-05-20,9.436
2018-06-20,9.3163
2018-07-20,9.5116
2018-08-20,9.5235
2018-09-20,9.9106
2018-10-20,9.8971
2018-11-20,9.9814
2018-12-20,9.5931
2019-01-20,9.5938
2019-02-20,9.564
2019-03-20,9.5535
2019-04-20,9.1978
2019-05-20,9.4971
2019-06-20,8.8948
2019-07-20,8.9386
2019-08-20,8.9672
2019-09-20,8.929
2019-10-20,8.9233
2019-11-20,8.9229
2019-12-20,8.5529
2020-01-20,8.5492
2020-02-20,8.5616
2020-03-20,8.5084
2020-04-20,8.4128
2020-05-20,8.3658
2020-06-20,7.5947
2020-07-20,7.4917
2020-08-20,7.4157
2020-09-20,7.0342
2020-10-20,6.9639
2020-11-20,6.9833
2020-12-20,7.2231
2021-01-20,7.2334
2021-02-20,7.2393
2021-03-20,7.202
2021-04-20,8.0122
2021-05-20,8.2632
2021-06-20,9.7411
2021-07-20,9.7553
2021-08-20,9.7659
2021-09-20,10.8218
2021-10-20,10.7917
2021-11-20,10.7932
2021-12-20,11.0541
2022-01-20,11.0708
2022-02-20,11.0923
2022-03-20,10.9686
2022-04-20,11.0025
2022-05-20,10.9966
2022-06-20,10.4132
2022-07-20,10.3946
2022-08-20,10.3897
2022-09-20,10.1587
2022-10-20,10.1568
2022-11-20,10.168
2022-12-20,10.1198
2023-01-20,10.1223
2023-02-20,10.1203
2023-03-20,10.0883
2023-04-20,9.7563
2023-05-20,9.7265
2023-06-20,9.4529
2023-07-20,9.4682
2023-08-20,9.4763
2023-09-20,8.723
2023-10-20,8.6896
2023-11-20,8.7155
2023-12-20,8.9335
2024-01-20,8.9325
2024-02-20,8.9727
2024-03-20,8.9589
2024-04-20,8.3139
2024-05-20,8.2706
2024-06-20,8.6041
2024-07-20,8.5859
2024-08-20,8.5995
2024-09-20,8.8748
2024-10-20,8.7687
2024-11-20,8.7634
2024-12-20,9.289
2025-01-20,9.3088
2025-02-20,9.29
2025-03-20,9.2285
2025-04-20,9.787
2025-05-20,9.7522
2025-06-20,10.1887
2025-07-20,10.1824
2025-08-20,10.1867
2025-09-20,10.2218
2025-10-20,10.1892
2025-11-20,10.1705
2025-12-20,10.5244
2026-01-20,10.5194
2026-02-20,10.5461
2026-03-20,10.5143
2026-04-20,10.6465
