date,gross_margin
2017-08-20,35.7139
2017-09-20,35.7159
2017-10-20,35.7161
2017-11-20,31.7561
2017-12-20,33.5864
2018-01-20,33.6519
2018-02-20,32.478
2018-03-20,33.4199
2018-04-20,34.6777
2018-05-20,28.6688
2018-06-20,28.7385
2018-07-20,34.9008
2018-08-20,35.6099
2018-09-20,35.6072
2018-10-20,37.0737
2018-11-20,30.2318
2018-12-20,34.943
2019-01-20,35.0675
2019-02-20,36.0598
2019-03-20,35.9902
2019-04-20,35.8873
2019-05-20,29.8235
2019-06-20,29.8764
2019-07-20,35.1834
2019-08-20,34.9204
2019-09-20,34.9238
2019-10-20,35.3435
2019-11-20,26.539
2019-12-20,36.8515
2020-01-20,36.8462
2020-02-20,38.6558
2020-03-20,38.6645
2020-04-20,38.8102
2020-05-20,25.517
2020-06-20,25.5203
2020-07-20,34.6339
2020-08-20,30.9146
2020-09-20,30.9264
2020-10-20,30.9321
2020-11-20,18.4395
2020-12-20,31.6759
2021-01-20,31.712
2021-02-20,32.6375
2021-03-20,32.6695
2021-04-20,32.6585
2021-05-20,23.1775
2021-06-20,23.1232
2021-07-20,34.484
2021-08-20,33.3099
2021-09-20,33.3191
2021-10-20,33.3888
2021-11-20,23.3044
2021-12-20,35.747
2022-01-20,35.7485
2022-02-20,40.5474
2022-03-20,40.5254
2022-04-20,40.4926
2022-05-20,27.822
2022-06-20,27.8053
2022-07-20,37.6775
2022-08-20,41.1359
2022-09-20,41.1298
2022-10-20,34.2828
2022-11-20,34.2458
2022-12-20,41.3994
2023-01-20,41.3315
2023-02-20,41.2434
2023-03-20,41.2627
2023-04-20,41.2484
2023-05-20,34.1901
2023-06-20,34.1765
2023-07-20,39.2624
2023-08-20,40.3843
2023-09-20,41.0508
2023-10-20,28.8897
2023-11-20,28.8193
2023-12-20,38.615
2024-01-20,38.6
2024-02-20,39.0572
2024-03-20,39.0682
2024-04-20,39.8855
2024-05-20,27.1904
2024-06-20,27.2056
2024-07-20,27.1286
2024-08-20,27.8493
2024-09-20,26.2678
2024-10-20,25.8085
2024-11-20,36.7595
2024-12-20,36.7089
2025-01-20,36.6731
2025-02-20,29.892
2025-03-20,30.1305
2025-04-20,27.1952
2025-05-20,26.9608
2025-06-20,26.943
2025-07-20,27.2099
2025-08-20,30.7403
2025-09-20,35.3802
2025-10-20,38.0059
2025-11-20,32.7177
2025-12-20,40.4898
2026-01-20,40.4898
2026-02-20,35.2578
2026-03-20,29.1692
2026-04-20,31.8371
