date,profit_margin
2017-06-20,8.6018
2017-07-20,8.5926
2017-08-20,8.5899
2017-09-20,8.5471
2017-10-20,8.5474
2017-11-20,7.8203
2017-12-20,7.8329
2018-01-20,8.4075
2018-02-20,8.821
2018-03-20,8.8089
2018-04-20,8.7831
2018-05-20,8.863
2018-06-20,8.7931
2018-07-20,8.7913
2018-08-20,8.7382
2018-09-20,8.7433
2018-10-20,8.7447
2018-11-20,10.3844
2018-12-20,10.3503
2019-01-20,10.3837
2019-02-20,10.006
2019-03-20,10.0139
2019-04-20,9.9997
2019-05-20,9.29
2019-06-20,6.534
2019-07-20,6.5305
2019-08-20,6.6014
2019-09-20,6.7846
2019-10-20,6.7979
2019-11-20,6.861
2019-12-20,5.8954
2020-01-20,5.9023
2020-02-20,7.6667
2020-03-20,7.5681
2020-04-20,7.5294
2020-05-20,7.3175
2020-06-20,6.9734
2020-07-20,5.8794
2020-08-20,5.6254
2020-09-20,5.7018
2020-10-20,5.5739
2020-11-20,5.5623
2020-12-20,7.1636
2021-01-20,7.186
2021-02-20,7.265
2021-03-20,8.0974
2021-04-20,8.0191
2021-05-20,8.1634
2021-06-20,8.5705
2021-07-20,8.4753
2021-08-20,8.6911
2021-09-20,9.0751
2021-10-20,9.0854
2021-11-20,9.4314
2021-12-20,9.3289
2022-01-20,9.3255
2022-02-20,9.2974
2022-03-20,9.3567
2022-04-20,9.4471
2022-05-20,9.3931
2022-06-20,9.9768
2022-07-20,9.9752
2022-08-20,10.0159
2022-09-20,9.4649
2022-10-20,9.4674
2022-11-20,9.5231
2022-12-20,9.1134
2023-01-20,9.0935
2023-02-20,8.9999
2023-03-20,8.4631
2023-04-20,8.405
2023-05-20,8.3829
2023-06-20,8.049
2023-07-20,8.0469
2023-08-20,8.0481
2023-09-20,8.6581
2023-10-20,8.6589
2023-11-20,8.6448
2023-12-20,9.1427
2024-01-20,9.1464
2024-02-20,9.1635
2024-03-20,9.307
2024-04-20,9.2772
2024-05-20,9.3861
2024-06-20,10.0703
2024-07-20,10.0735
2024-08-20,10.0548
2024-09-20,10.0455
2024-10-20,10.0442
2024-11-20,10.0253
2024-12-20,9.9345
2025-01-20,9.9479
2025-02-20,9.9331
2025-03-20,10.2119
2025-04-20,10.2132
2025-05-20,10.1181
2025-06-20,10.2345
2025-07-20,10.2161
2025-08-20,10.2034
2025-09-20,10.2342
2025-10-20,10.2342
2025-11-20,10.2346
2025-12-20,11.168
2026-01-20,11.1679
2026-02-20,11.1722
2026-03-20,11.0719
2026-04-20,11.135
