date,oper_margin
2016-10-20,7.8871
2016-11-20,7.8871
2016-12-20,8.0789
2017-01-20,8.0789
2017-02-20,8.0789
2017-03-20,9.1622
2017-04-20,8.2548
2017-05-20,8.2548
2017-06-20,8.8281
2017-07-20,8.8287
2017-08-20,8.9585
2017-09-20,9.4902
2017-10-20,9.4906
2017-11-20,9.5477
2017-12-20,10.1552
2018-01-20,10.1552
2018-02-20,10.2527
2018-03-20,11.3823
2018-04-20,10.9077
2018-05-20,10.9101
2018-06-20,11.0449
2018-07-20,11.0451
2018-08-20,11.0981
2018-09-20,11.2393
2018-10-20,11.2392
2018-11-20,11.4101
2018-12-20,11.535
2019-01-20,11.5367
2019-02-20,11.6011
2019-03-20,12.2895
2019-04-20,11.1718
2019-05-20,11.1718
2019-06-20,10.4806
2019-07-20,10.4806
2019-08-20,9.4727
2019-09-20,9.2444
2019-10-20,9.2444
2019-11-20,8.246
2019-12-20,7.8533
2020-01-20,7.8533
2020-02-20,7.8533
2020-03-20,7.2589
2020-04-20,6.9946
2020-05-20,6.8563
2020-06-20,6.431
2020-07-20,6.431
2020-08-20,6.431
2020-09-20,6.4666
2020-10-20,6.4666
2020-11-20,6.4666
2020-12-20,7.1844
2021-01-20,7.1844
2021-02-20,7.1844
2021-03-20,7.9297
2021-04-20,7.6366
2021-05-20,8.8896
2021-06-20,8.9807
2021-07-20,8.9807
2021-08-20,10.5635
2021-09-20,10.4041
2021-10-20,10.4041
2021-11-20,11.493
2021-12-20,11.0935
2022-01-20,11.0935
2022-02-20,11.0935
2022-03-20,11.6486
2022-04-20,11.4338
2022-05-20,11.4338
2022-06-20,11.4145
2022-07-20,11.4145
2022-08-20,11.4145
2022-09-20,11.1434
2022-10-20,11.1434
2022-11-20,11.1434
2022-12-20,9.8247
2023-01-20,9.8247
2023-02-20,9.8241
2023-03-20,8.3624
2023-04-20,8.172
2023-05-20,8.172
2023-06-20,6.7485
2023-07-20,6.7485
2023-08-20,6.7485
2023-09-20,5.2995
2023-10-20,5.2995
2023-11-20,5.4094
2023-12-20,5.3058
2024-01-20,5.3058
2024-02-20,5.3058
2024-03-20,3.1956
2024-04-20,5.8485
2024-05-20,6.7995
2024-06-20,6.7175
2024-07-20,6.7175
2024-08-20,8.1045
2024-09-20,7.9512
2024-10-20,7.9512
2024-11-20,8.7852
2024-12-20,8.6855
2025-01-20,8.6855
2025-02-20,8.6855
2025-03-20,9.9598
2025-04-20,9.7488
2025-05-20,10.2002
2025-06-20,10.1252
2025-07-20,10.1252
2025-08-20,10.0414
2025-09-20,9.9608
2025-10-20,9.9608
2025-11-20,9.9608
2025-12-20,10.5087
2026-01-20,10.5087
2026-02-20,10.5087
2026-03-20,12.2356
2026-04-20,11.8746
