date,pe
2018-11-20,18.3226
2018-12-20,18.8006
2019-01-20,19.0835
2019-02-20,19.6408
2019-03-20,19.7647
2019-04-20,21.1828
2019-05-20,22.608
2019-06-20,21.9842
2019-07-20,23.5144
2019-08-20,22.9793
2019-09-20,22.5778
2019-10-20,22.1193
2019-11-20,20.0566
2019-12-20,19.6493
2020-01-20,20.5582
2020-02-20,17.891
2020-03-20,16.3777
2020-04-20,14.0291
2020-05-20,13.7575
2020-06-20,13.6936
2020-07-20,16.5348
2020-08-20,16.4628
2020-09-20,16.1413
2020-10-20,15.7035
2020-11-20,16.4343
2020-12-20,19.3129
2021-01-20,20.0651
2021-02-20,21.3406
2021-03-20,22.0109
2021-04-20,22.6426
2021-05-20,18.0034
2021-06-20,17.9426
2021-07-20,17.2589
2021-08-20,16.9757
2021-09-20,16.9657
2021-10-20,16.8229
2021-11-20,11.3282
2021-12-20,12.6622
2022-01-20,13.1371
2022-02-20,12.0417
2022-03-20,12.5593
2022-04-20,12.7281
2022-05-20,11.9953
2022-06-20,11.9703
2022-07-20,9.6289
2022-08-20,10.121
2022-09-20,9.9007
2022-10-20,8.499
2022-11-20,8.9333
2022-12-20,9.849
2023-01-20,9.4782
2023-02-20,10.09
2023-03-20,9.7746
2023-04-20,9.7137
2023-05-20,11.3395
2023-06-20,10.4947
2023-07-20,14.7493
2023-08-20,15.7062
2023-09-20,14.6504
2023-10-20,14.6039
2023-11-20,14.139
2023-12-20,16.6231
2024-01-20,17.1199
2024-02-20,27.5287
2024-03-20,26.7825
2024-04-20,27.1921
2024-05-20,15.8149
2024-06-20,22.3581
2024-07-20,25.1657
2024-08-20,16.7567
2024-09-20,19.3326
2024-10-20,19.4395
2024-11-20,17.1566
2024-12-20,16.5718
2025-01-20,17.646
2025-02-20,15.5129
2025-03-20,16.4073
2025-04-20,17.0895
2025-05-20,16.0873
2025-06-20,16.312
2025-07-20,17.9395
2025-08-20,14.697
2025-09-20,15.3466
2025-10-20,16.6417
2025-11-20,14.5332
2025-12-20,16.0808
2026-01-20,16.9664
2026-02-20,16.2355
2026-03-20,17.6716
2026-04-20,15.7839
