date,roc
2019-03-20,5.0445
2019-04-20,4.9245
2019-05-20,4.8356
2019-06-20,4.9722
2019-07-20,4.9865
2019-08-20,4.9048
2019-09-20,4.8108
2019-10-20,4.7714
2019-11-20,4.7268
2019-12-20,4.9626
2020-01-20,4.9622
2020-02-20,4.9202
2020-03-20,4.9146
2020-04-20,5.0122
2020-05-20,4.9154
2020-06-20,4.4569
2020-07-20,4.4807
2020-08-20,4.4442
2020-09-20,4.4258
2020-10-20,4.4244
2020-11-20,4.4023
2020-12-20,4.4945
2021-01-20,4.4954
2021-02-20,4.4389
2021-03-20,4.4377
2021-04-20,4.556
2021-05-20,4.8182
2021-06-20,4.9628
2021-07-20,4.9695
2021-08-20,4.9142
2021-09-20,5.149
2021-10-20,5.1044
2021-11-20,5.0481
2021-12-20,4.6605
2022-01-20,4.6405
2022-02-20,4.6246
2022-03-20,4.6126
2022-04-20,4.415
2022-05-20,4.4698
2022-06-20,4.1947
2022-07-20,4.1991
2022-08-20,4.1494
2022-09-20,4.0477
2022-10-20,4.0427
2022-11-20,4.0323
2022-12-20,3.9889
2023-01-20,3.9866
2023-02-20,3.9617
2023-03-20,3.9575
2023-04-20,3.7318
2023-05-20,4.0887
2023-06-20,4.2406
2023-07-20,4.2508
2023-08-20,4.2345
2023-09-20,4.0842
2023-10-20,4.0777
2023-11-20,4.0656
2023-12-20,4.2951
2024-01-20,4.2908
2024-02-20,4.2758
2024-03-20,4.2719
2024-04-20,3.9841
2024-05-20,3.94
2024-06-20,3.859
2024-07-20,3.8736
2024-08-20,3.8591
2024-09-20,4.1589
2024-10-20,4.1588
2024-11-20,4.1454
2024-12-20,4.2375
2025-01-20,4.237
2025-02-20,4.2276
2025-03-20,4.2254
2025-04-20,4.5082
2025-05-20,4.6034
2025-06-20,4.4604
2025-07-20,4.4655
2025-08-20,4.4422
2025-09-20,4.6133
2025-10-20,4.6295
2025-11-20,4.5776
2025-12-20,4.2997
2026-01-20,4.2988
2026-02-20,4.2399
2026-03-20,4.2433
2026-04-20,4.0572
