date,roce
2013-01-20,4.8178
2013-02-20,4.8155
2013-03-20,4.8066
2013-04-20,2.0976
2013-05-20,2.2029
2013-06-20,0.6379
2013-07-20,0.6675
2013-08-20,0.6773
2013-09-20,-4.7459
2013-10-20,-4.7459
2013-11-20,-4.7441
2013-12-20,-35.4861
2014-01-20,-35.5837
2014-02-20,-35.5838
2014-03-20,6.1529
2014-04-20,4.7431
2014-05-20,4.2239
2014-06-20,6.9634
2014-07-20,6.9634
2014-08-20,6.9648
2014-09-20,8.6692
2014-10-20,8.6692
2014-11-20,8.5224
2014-12-20,6.9513
2015-01-20,7.6958
2015-02-20,7.7037
2015-03-20,7.7297
2015-04-20,8.6101
2015-05-20,5.5985
2015-06-20,4.0354
2015-07-20,4.0354
2015-08-20,3.9917
2015-09-20,4.2145
2015-10-20,4.2239
2015-11-20,4.1783
2015-12-20,4.0937
2016-01-20,4.0937
2016-02-20,4.0936
2016-03-20,4.1076
2016-04-20,0.3489
2016-05-20,0.3616
2016-06-20,0.9288
2016-07-20,0.9281
2016-08-20,0.9289
2016-09-20,1.4535
2016-10-20,1.4534
2016-11-20,1.5193
2016-12-20,0.8258
2017-01-20,0.8258
2017-02-20,0.8258
2017-03-20,0.8258
2017-04-20,7.9035
2017-05-20,7.7999
2017-06-20,8.1827
2017-07-20,8.1827
2017-08-20,8.2102
2017-09-20,7.0437
2017-10-20,7.0437
2017-11-20,7.0857
2017-12-20,8.7905
2018-01-20,8.7165
2018-02-20,8.7165
2018-03-20,8.7165
2018-04-20,8.9778
2018-05-20,8.9748
2018-06-20,8.8997
2018-07-20,8.8997
2018-08-20,8.8997
2018-09-20,9.3633
2018-10-20,9.3633
2018-11-20,9.3633
2018-12-20,9.5093
2019-01-20,9.5093
2019-02-20,9.5093
2019-03-20,12.1425
2019-04-20,12.8047
2019-05-20,12.58
2019-06-20,11.0239
2019-07-20,11.0239
2019-08-20,11.0239
2019-09-20,12.7843
2019-10-20,12.7843
2019-11-20,12.7843
2019-12-20,12.6581
2020-01-20,12.6581
2020-02-20,12.6581
2020-03-20,11.9697
2020-04-20,11.4119
2020-05-20,11.2941
2020-06-20,5.7857
2020-07-20,5.6926
2020-08-20,5.651
2020-09-20,2.3142
2020-10-20,2.3142
2020-11-20,2.1619
2020-12-20,1.7946
2021-01-20,1.7946
2021-02-20,1.7946
2021-03-20,1.7946
2021-04-20,7.0945
2021-05-20,7.0945
2021-06-20,13.9597
2021-07-20,13.9597
2021-08-20,13.9597
2021-09-20,21.0946
2021-10-20,21.0946
2021-11-20,21.0946
2021-12-20,24.6617
2022-01-20,24.6617
2022-02-20,24.6617
2022-03-20,21.6005
2022-04-20,26.0222
2022-05-20,25.9037
2022-06-20,22.7128
2022-07-20,22.7128
2022-08-20,22.7128
2022-09-20,19.401
2022-10-20,19.401
2022-11-20,19.401
2022-12-20,25.2887
2023-01-20,25.2887
2023-02-20,25.2887
2023-03-20,25.5796
2023-04-20,24.3075
2023-05-20,24.3855
2023-06-20,21.0009
2023-07-20,21.1605
2023-08-20,21.1605
2023-09-20,18.4142
2023-10-20,18.4119
2023-11-20,18.4119
2023-12-20,16.738
2024-01-20,16.6398
2024-02-20,16.6398
2024-03-20,16.6398
2024-04-20,15.5514
2024-05-20,15.7728
2024-06-20,14.813
2024-07-20,14.7598
2024-08-20,14.7598
2024-09-20,14.2213
2024-10-20,14.2213
2024-11-20,14.2213
2024-12-20,15.0252
2025-01-20,15.0252
2025-02-20,15.0252
2025-03-20,11.1347
2025-04-20,11.2406
2025-05-20,11.2406
2025-06-20,12.4097
2025-07-20,12.2904
2025-08-20,12.2904
2025-09-20,13.1998
2025-10-20,13.1998
2025-11-20,13.1998
2025-12-20,11.6151
2026-01-20,11.6151
2026-02-20,11.6151
2026-03-20,11.6151
2026-04-20,12.7106
